service_id,date,exception_type
5031,20200413,1
5031,20200601,1
4985,20200501,2
4985,20200508,2
4985,20200522,2
5026,20200531,2
5029,20200531,1
5029,20200412,1
5002,20200521,1
5002,20200501,1
5002,20200508,1
5002,20200530,1
5002,20200606,1
5002,20200613,1
5002,20200620,1
5002,20200627,1
9460,20200527,1
9460,20200528,1
9460,20200529,1
9460,20200603,1
9460,20200604,1
9460,20200605,1
9460,20200610,1
9460,20200611,1
9460,20200612,1
9460,20200617,1
9460,20200618,1
9460,20200619,1
9460,20200624,1
9460,20200625,1
9460,20200626,1
9460,20200701,1
9460,20200521,2
9460,20200501,2
9460,20200508,2
13704,20200414,2
13702,20200512,1
13702,20200515,1
13702,20200520,1
13702,20200424,1
13702,20200421,1
13702,20200428,1
13702,20200430,1
13702,20200505,1
13702,20200507,1
13702,20200519,1
13702,20200602,2
13702,20200521,2
13702,20200423,2
5783,20200406,2
12334,20200413,2
11807,20200404,1
11807,20200413,2
11808,20200413,1
11808,20200404,2
11812,20200626,1
11812,20200628,1
11811,20200430,1
11811,20200522,2
11811,20200523,2
5574,20200629,1
5574,20200630,1
11804,20200420,1
11804,20200421,1
11804,20200422,1
11804,20200423,1
11804,20200528,1
11804,20200427,1
11804,20200428,1
11804,20200429,1
11804,20200518,1
11804,20200519,1
11804,20200520,1
11804,20200525,1
11804,20200526,1
11804,20200527,1
339,20200419,1
12332,20200420,1
12332,20200421,1
12332,20200422,1
12332,20200423,1
12332,20200424,1
12332,20200427,1
12332,20200428,1
12332,20200429,1
12332,20200430,1
12332,20200504,1
12332,20200505,1
12332,20200506,1
12332,20200507,1
12332,20200511,1
12332,20200512,1
12332,20200513,1
12332,20200514,1
12332,20200515,1
12332,20200601,2
12332,20200521,2
12332,20200501,2
12332,20200508,2
7545,20200420,1
7545,20200421,1
7545,20200422,1
7545,20200423,1
7545,20200424,1
7545,20200426,1
7545,20200427,1
7545,20200428,1
7545,20200429,1
7545,20200430,1
7545,20200503,1
7545,20200504,1
7545,20200505,1
7545,20200506,1
7545,20200507,1
7545,20200510,1
7545,20200511,1
7545,20200512,1
7545,20200513,1
7545,20200514,1
7545,20200515,1
7545,20200517,1
7545,20200521,2
7545,20200501,2
7545,20200508,2
3712,20200601,1
4429,20200521,2
4429,20200522,2
4429,20200523,2
4429,20200524,2
6804,20200413,1
6804,20200601,1
5971,20200523,2
5971,20200524,2
4981,20200406,2
14257,20200601,1
14257,20200524,2
14258,20200413,1
14258,20200517,2
8090,20200521,2
8090,20200516,2
6788,20200626,1
14259,20200521,2
14259,20200516,2
14259,20200413,2
14259,20200601,2
8085,20200521,2
8085,20200522,2
8085,20200523,2
8085,20200516,2
8085,20200517,2
5585,20200520,1
5585,20200430,1
5585,20200507,1
5585,20200529,1
5585,20200605,1
5585,20200612,1
5585,20200619,1
5585,20200626,1
5585,20200521,2
5585,20200501,2
5585,20200508,2
9266,20200516,2
9266,20200521,2
9266,20200522,2
9266,20200523,2
266,20200515,1
6791,20200520,1
6791,20200430,1
6791,20200507,1
6791,20200403,1
6791,20200410,1
6791,20200417,1
6791,20200424,1
6791,20200529,1
6791,20200605,1
6791,20200612,1
6791,20200619,1
6791,20200521,2
6791,20200514,2
6791,20200501,2
6791,20200508,2
5329,20200521,2
5329,20200522,2
5329,20200523,2
5329,20200517,2
4561,20200413,1
4561,20200601,1
4561,20200517,2
14260,20200521,2
14260,20200522,2
14260,20200523,2
14260,20200517,2
8067,20200521,2
8067,20200517,2
8213,20200517,2
4761,20200413,1
4761,20200601,1
5746,20200522,2
5746,20200523,2
5746,20200516,2
5746,20200517,2
14261,20200413,1
9341,20200430,1
9341,20200601,1
9341,20200404,2
9338,20200413,1
9343,20200430,2
9343,20200521,2
9343,20200413,2
9343,20200601,2
5711,20200521,1
5711,20200530,1
5711,20200606,1
5711,20200613,1
5711,20200615,1
5711,20200616,1
5711,20200617,1
5711,20200618,1
5711,20200619,1
5711,20200620,1
5711,20200622,1
5711,20200623,1
5711,20200624,1
5711,20200625,1
5711,20200626,1
5711,20200627,1
5711,20200629,1
5711,20200630,1
5711,20200701,1
5711,20200413,2
5711,20200525,2
5711,20200526,2
5711,20200527,2
5711,20200528,2
5711,20200529,2
5711,20200601,2
5711,20200602,2
5711,20200603,2
5711,20200604,2
5711,20200605,2
5711,20200608,2
5711,20200609,2
5711,20200610,2
5711,20200611,2
5711,20200612,2
779,20200601,1
4907,20200429,1
57,20200601,2
57,20200521,2
7883,20200504,1
7883,20200505,1
7883,20200506,1
7883,20200507,1
7883,20200508,1
7883,20200511,1
7883,20200512,1
7883,20200513,1
7883,20200514,1
7883,20200515,1
7883,20200615,1
7883,20200616,1
7883,20200617,1
7883,20200618,1
7883,20200619,1
7883,20200622,1
7883,20200623,1
7883,20200624,1
7883,20200625,1
7883,20200626,1
7883,20200629,1
7883,20200630,1
7883,20200701,1
7883,20200531,2
8199,20200525,1
8199,20200526,1
8199,20200527,1
8199,20200528,1
8199,20200529,1
8199,20200601,1
8199,20200602,1
8199,20200603,1
8199,20200604,1
8199,20200605,1
8199,20200607,1
8199,20200608,1
8199,20200609,1
8199,20200610,1
8199,20200611,1
8199,20200612,1
8199,20200614,1
8199,20200615,1
8199,20200616,1
8199,20200617,1
8199,20200618,1
8199,20200619,1
8199,20200621,1
8199,20200622,1
8199,20200623,1
8199,20200624,1
8199,20200625,1
8199,20200626,1
8199,20200628,1
8199,20200629,1
8199,20200630,1
8199,20200701,1
8199,20200531,2
8199,20200521,2
8199,20200501,2
8199,20200508,2
4901,20200420,1
4901,20200421,1
4901,20200427,1
4901,20200428,1
4901,20200521,1
4901,20200429,2
5243,20200521,1
5243,20200601,1
5243,20200530,1
5243,20200531,1
5243,20200613,1
5243,20200614,1
5243,20200615,1
5243,20200616,1
5243,20200617,1
5243,20200618,1
5243,20200619,1
5243,20200620,1
5243,20200621,1
5243,20200622,1
5243,20200623,1
5243,20200624,1
5243,20200625,1
5243,20200626,1
5243,20200627,1
5243,20200628,1
5243,20200629,1
5243,20200630,1
5243,20200701,1
5243,20200525,2
5243,20200526,2
5243,20200527,2
5243,20200528,2
5243,20200529,2
5243,20200608,2
5243,20200609,2
5243,20200610,2
5243,20200611,2
5243,20200612,2
2656,20200521,1
2656,20200530,1
2656,20200606,1
2656,20200613,1
2656,20200615,1
2656,20200616,1
2656,20200617,1
2656,20200618,1
2656,20200619,1
2656,20200620,1
2656,20200622,1
2656,20200623,1
2656,20200624,1
2656,20200625,1
2656,20200626,1
2656,20200627,1
2656,20200629,1
2656,20200630,1
2656,20200701,1
2656,20200413,2
2656,20200525,2
2656,20200526,2
2656,20200527,2
2656,20200528,2
2656,20200529,2
2656,20200601,2
2656,20200602,2
2656,20200603,2
2656,20200604,2
2656,20200605,2
2656,20200608,2
2656,20200609,2
2656,20200610,2
2656,20200611,2
2656,20200612,2
5756,20200531,2
5753,20200601,2
7742,20200521,1
3332,20200520,1
3332,20200430,1
3332,20200507,1
3332,20200529,1
3332,20200605,1
3332,20200612,1
3332,20200619,1
3332,20200626,1
3332,20200521,2
3332,20200501,2
3332,20200508,2
7043,20200405,1
10372,20200413,1
10372,20200418,1
10372,20200411,1
10372,20200601,1
10372,20200404,1
5717,20200525,1
5717,20200526,1
5717,20200527,1
5717,20200528,1
5717,20200602,1
5717,20200603,1
5717,20200604,1
5717,20200608,1
5717,20200609,1
5717,20200610,1
5717,20200611,1
5717,20200615,1
5717,20200616,1
5717,20200617,1
5717,20200618,1
5717,20200622,1
5717,20200623,1
5717,20200624,1
5717,20200625,1
5717,20200629,1
5717,20200630,1
5717,20200701,1
5717,20200520,2
5717,20200430,2
5717,20200507,2
5717,20200413,2
5717,20200601,2
8557,20200512,1
8557,20200513,1
8557,20200514,1
8557,20200516,1
8557,20200526,1
8557,20200527,1
8557,20200528,1
8557,20200530,1
8557,20200603,1
8557,20200604,1
8557,20200606,1
8557,20200609,1
8557,20200610,1
8557,20200611,1
8557,20200613,1
8557,20200521,1
8557,20200428,1
8557,20200429,1
8557,20200501,1
8557,20200502,1
8557,20200505,1
8557,20200506,1
8557,20200508,1
8557,20200509,1
8557,20200519,1
8557,20200522,1
8557,20200523,1
8557,20200602,2
8557,20200425,2
8557,20200414,2
8557,20200418,2
8557,20200520,2
8262,20200424,1
8262,20200426,1
8262,20200515,1
8262,20200517,1
8262,20200529,1
8262,20200531,1
8262,20200612,1
8262,20200614,1
8262,20200413,1
8262,20200417,1
8262,20200419,1
8262,20200601,1
8262,20200605,1
8262,20200607,1
8262,20200520,1
8262,20200430,1
8262,20200503,1
8262,20200507,1
8262,20200510,1
8262,20200524,1
8262,20200521,2
2831,20200520,1
2831,20200430,1
2831,20200507,1
2831,20200413,1
2831,20200417,1
2831,20200419,1
2831,20200601,1
2831,20200605,1
2831,20200607,1
2831,20200403,1
2831,20200405,1
2831,20200410,1
2831,20200412,1
2831,20200424,1
2831,20200426,1
2831,20200515,1
2831,20200517,1
2831,20200529,1
2831,20200531,1
2831,20200612,1
2831,20200614,1
2831,20200619,1
2831,20200621,1
2831,20200626,1
2831,20200628,1
2831,20200521,2
2831,20200427,2
2831,20200501,2
2831,20200504,2
2831,20200508,2
4335,20200521,1
4335,20200501,1
4335,20200508,1
4335,20200525,1
4335,20200526,1
4335,20200527,1
4335,20200528,1
4335,20200530,1
4335,20200602,1
4335,20200603,1
4335,20200604,1
4335,20200606,1
4335,20200608,1
4335,20200609,1
4335,20200610,1
4335,20200611,1
4335,20200613,1
4335,20200615,1
4335,20200616,1
4335,20200617,1
4335,20200618,1
4335,20200620,1
4335,20200622,1
4335,20200623,1
4335,20200624,1
4335,20200625,1
4335,20200627,1
4335,20200629,1
4335,20200630,1
4335,20200701,1
4335,20200413,2
4335,20200601,2
4335,20200520,2
4335,20200430,2
4335,20200507,2
8950,20200404,1
8950,20200411,1
8950,20200521,1
8950,20200501,1
8950,20200502,1
8950,20200508,1
8950,20200509,1
8950,20200522,1
8950,20200523,1
5846,20200522,1
5850,20200520,1
5850,20200601,1
5850,20200426,1
5850,20200430,1
5850,20200503,1
5850,20200507,1
5850,20200510,1
10566,20200521,1
10566,20200501,1
10566,20200508,1
10566,20200525,1
10566,20200526,1
10566,20200527,1
10566,20200528,1
10566,20200530,1
10566,20200602,1
10566,20200603,1
10566,20200604,1
10566,20200606,1
10566,20200608,1
10566,20200609,1
10566,20200610,1
10566,20200611,1
10566,20200613,1
10566,20200615,1
10566,20200616,1
10566,20200617,1
10566,20200618,1
10566,20200620,1
10566,20200622,1
10566,20200623,1
10566,20200624,1
10566,20200625,1
10566,20200627,1
10566,20200629,1
10566,20200413,2
10566,20200601,2
10566,20200520,2
10566,20200430,2
10566,20200507,2
5854,20200521,1
5856,20200501,2
5856,20200508,2
5856,20200522,2
5963,20200517,2
4573,20200520,1
4573,20200430,1
4573,20200507,1
4573,20200529,1
4573,20200605,1
4573,20200612,1
4573,20200619,1
4573,20200626,1
4573,20200521,2
4573,20200501,2
4573,20200508,2
5960,20200413,1
5960,20200601,1
5521,20200501,2
5521,20200508,2
5521,20200522,2
5961,20200520,1
5788,20200520,1
5788,20200430,1
5788,20200507,1
5788,20200413,1
5788,20200417,1
5788,20200419,1
5788,20200601,1
5788,20200605,1
5788,20200607,1
5788,20200403,1
5788,20200405,1
5788,20200410,1
5788,20200412,1
5788,20200424,1
5788,20200426,1
5788,20200515,1
5788,20200517,1
5788,20200529,1
5788,20200531,1
5788,20200612,1
5788,20200614,1
5788,20200619,1
5788,20200621,1
5788,20200626,1
5788,20200628,1
5788,20200521,2
5788,20200427,2
5788,20200501,2
5788,20200504,2
5788,20200508,2
4577,20200525,1
4577,20200526,1
4577,20200527,1
4577,20200528,1
4577,20200602,1
4577,20200603,1
4577,20200604,1
4577,20200608,1
4577,20200609,1
4577,20200610,1
4577,20200611,1
4577,20200615,1
4577,20200616,1
4577,20200617,1
4577,20200618,1
4577,20200622,1
4577,20200623,1
4577,20200624,1
4577,20200625,1
4577,20200629,1
4577,20200630,1
4577,20200701,1
4577,20200520,2
4577,20200430,2
4577,20200507,2
4577,20200413,2
4577,20200601,2
9165,20200525,1
9165,20200526,1
9165,20200527,1
9165,20200528,1
9165,20200602,1
9165,20200603,1
9165,20200604,1
9165,20200608,1
9165,20200609,1
9165,20200610,1
9165,20200611,1
9165,20200615,1
9165,20200616,1
9165,20200617,1
9165,20200618,1
9165,20200622,1
9165,20200623,1
9165,20200624,1
9165,20200625,1
9165,20200629,1
9165,20200630,1
9165,20200701,1
9165,20200520,2
9165,20200430,2
9165,20200507,2
9165,20200413,2
9165,20200601,2
5255,20200413,1
5255,20200430,1
5255,20200403,1
5255,20200405,1
5255,20200410,1
5255,20200412,1
5255,20200417,1
5255,20200419,1
5255,20200424,1
5255,20200426,1
5255,20200508,2
5255,20200522,2
6326,20200414,1
6326,20200415,1
6326,20200416,1
6326,20200417,1
6326,20200403,1
6326,20200406,1
6326,20200407,1
6326,20200408,1
6326,20200409,1
6326,20200410,1
6326,20200420,1
6326,20200421,1
6326,20200422,1
6326,20200423,1
6326,20200424,1
6326,20200511,1
6326,20200512,1
6326,20200513,1
6326,20200514,1
6326,20200515,1
6326,20200525,1
6326,20200526,1
6326,20200527,1
6326,20200528,1
6326,20200529,1
6326,20200427,1
6326,20200428,1
6326,20200429,1
6326,20200430,1
6326,20200504,1
6326,20200505,1
6326,20200506,1
6326,20200507,1
6326,20200518,1
6326,20200519,1
6326,20200520,1
6326,20200521,2
11059,20200525,1
11059,20200526,1
11059,20200527,1
11059,20200528,1
11059,20200529,1
11059,20200602,1
11059,20200603,1
11059,20200604,1
11059,20200605,1
11059,20200608,1
11059,20200609,1
11059,20200610,1
11059,20200611,1
11059,20200612,1
11059,20200615,1
11059,20200616,1
11059,20200617,1
11059,20200618,1
11059,20200619,1
11059,20200622,1
11059,20200623,1
11059,20200624,1
11059,20200625,1
11059,20200626,1
11059,20200629,1
11059,20200630,1
11059,20200701,1
11059,20200521,2
11059,20200501,2
11059,20200508,2
11059,20200413,2
11059,20200601,2
8271,20200403,1
4451,20200406,2
4598,20200601,1
4598,20200515,1
4598,20200517,1
4598,20200520,1
4598,20200424,1
4598,20200426,1
4598,20200430,1
4598,20200503,1
4598,20200507,1
4598,20200510,1
4598,20200524,1
4598,20200521,2
3558,20200502,1
3558,20200404,1
3558,20200522,2
3558,20200413,2
3558,20200601,2
3554,20200522,1
3554,20200502,2
8390,20200404,1
8390,20200406,1
8390,20200407,1
8390,20200408,1
8390,20200409,1
8390,20200411,1
8390,20200420,1
8390,20200421,1
8390,20200422,1
8390,20200423,1
8390,20200425,1
8390,20200525,1
8390,20200526,1
8390,20200527,1
8390,20200528,1
8390,20200530,1
8390,20200521,1
8390,20200427,1
8390,20200428,1
8390,20200429,1
8390,20200501,1
8390,20200502,1
8390,20200504,1
8390,20200505,1
8390,20200506,1
8390,20200508,1
8390,20200509,1
8390,20200511,1
8390,20200512,1
8390,20200513,1
8390,20200516,1
8390,20200518,1
8390,20200519,1
8390,20200522,1
8390,20200523,1
8390,20200414,1
8390,20200415,1
8390,20200416,1
8390,20200418,1
8390,20200602,1
8390,20200603,1
8390,20200604,1
8390,20200606,1
8390,20200520,2
8390,20200515,2
195,20200514,1
2458,20200521,1
5760,20200418,2
5760,20200425,2
8284,20200521,1
8284,20200413,1
8284,20200601,1
5332,20200522,1
5332,20200420,1
5332,20200421,1
5332,20200422,1
5332,20200423,1
5332,20200511,1
5332,20200512,1
5332,20200513,1
5332,20200514,1
5332,20200516,1
5332,20200518,1
5332,20200519,1
5332,20200521,1
5332,20200523,1
5332,20200525,1
5332,20200526,1
5332,20200527,1
5332,20200528,1
5332,20200530,1
5332,20200602,1
5332,20200603,1
5332,20200604,1
5332,20200606,1
5332,20200608,1
5332,20200609,1
5332,20200610,1
5332,20200611,1
5332,20200613,1
5332,20200520,2
5332,20200601,2
5332,20200425,2
2841,20200406,1
2841,20200407,1
2841,20200408,1
2841,20200409,1
2841,20200414,1
2841,20200415,1
2841,20200416,1
2841,20200420,1
2841,20200421,1
2841,20200422,1
2841,20200423,1
2841,20200425,1
2841,20200511,1
2841,20200512,1
2841,20200513,1
2841,20200514,1
2841,20200516,1
2841,20200521,1
2841,20200427,1
2841,20200428,1
2841,20200429,1
2841,20200501,1
2841,20200502,1
2841,20200504,1
2841,20200505,1
2841,20200506,1
2841,20200508,1
2841,20200509,1
2841,20200518,1
2841,20200519,1
2841,20200522,1
2841,20200523,1
2841,20200601,2
2841,20200411,2
2841,20200413,2
2841,20200418,2
2841,20200520,2
5335,20200413,2
5443,20200601,2
5451,20200414,1
5451,20200406,1
5451,20200403,1
5451,20200602,1
5447,20200421,1
5447,20200422,1
5447,20200423,1
5447,20200424,1
5447,20200512,1
5447,20200513,1
5447,20200514,1
5447,20200515,1
5447,20200526,1
5447,20200527,1
5447,20200528,1
5447,20200529,1
5447,20200407,1
5447,20200408,1
5447,20200409,1
5447,20200410,1
5447,20200415,1
5447,20200416,1
5447,20200417,1
5447,20200603,1
5447,20200604,1
5447,20200605,1
5447,20200428,1
5447,20200429,1
5447,20200430,1
5447,20200505,1
5447,20200506,1
5447,20200507,1
5447,20200519,1
5447,20200520,1
5447,20200521,2
9538,20200525,1
9538,20200526,1
9538,20200527,1
9538,20200528,1
9538,20200602,1
9538,20200603,1
9538,20200604,1
9538,20200608,1
9538,20200609,1
9538,20200610,1
9538,20200611,1
9538,20200615,1
9538,20200616,1
9538,20200617,1
9538,20200618,1
9538,20200622,1
9538,20200623,1
9538,20200624,1
9538,20200625,1
9538,20200629,1
9538,20200630,1
9538,20200701,1
9538,20200520,2
9538,20200430,2
9538,20200507,2
9538,20200413,2
9538,20200601,2
12403,20200413,2
12400,20200420,1
12400,20200421,1
12400,20200422,1
12400,20200423,1
12400,20200424,1
12400,20200427,1
12400,20200428,1
12400,20200429,1
12400,20200430,1
12400,20200504,1
12400,20200505,1
12400,20200506,1
12400,20200507,1
12400,20200511,1
12400,20200512,1
12400,20200513,1
12400,20200514,1
12400,20200515,1
12400,20200601,2
12400,20200521,2
12400,20200501,2
12400,20200508,2
8532,20200525,1
8532,20200526,1
8532,20200527,1
8532,20200528,1
8532,20200529,1
8532,20200602,1
8532,20200603,1
8532,20200604,1
8532,20200605,1
8532,20200608,1
8532,20200609,1
8532,20200610,1
8532,20200611,1
8532,20200612,1
8532,20200615,1
8532,20200616,1
8532,20200617,1
8532,20200618,1
8532,20200619,1
8532,20200622,1
8532,20200623,1
8532,20200624,1
8532,20200625,1
8532,20200626,1
8532,20200629,1
8532,20200630,1
8532,20200701,1
8532,20200521,2
8532,20200501,2
8532,20200508,2
8532,20200413,2
8532,20200601,2
10246,20200413,2
10246,20200601,2
3905,20200414,1
3905,20200602,1
9050,20200414,1
9050,20200511,1
9050,20200516,1
9050,20200525,1
9050,20200530,1
9050,20200521,1
9050,20200602,1
9050,20200427,1
9050,20200501,1
9050,20200502,1
9050,20200504,1
9050,20200508,1
9050,20200509,1
9050,20200518,1
9050,20200522,1
9050,20200523,1
9050,20200606,1
9050,20200608,1
9050,20200613,1
9050,20200413,2
9050,20200418,2
9050,20200425,2
9050,20200601,2
9050,20200605,2
9050,20200612,2
6256,20200520,1
6256,20200430,1
6256,20200507,1
6256,20200529,1
6256,20200605,1
6256,20200612,1
6256,20200619,1
6256,20200626,1
6256,20200521,2
6256,20200501,2
6256,20200508,2
1429,20200525,1
1429,20200526,1
1429,20200527,1
1429,20200528,1
1429,20200529,1
1429,20200531,1
1429,20200601,1
1429,20200602,1
1429,20200603,1
1429,20200604,1
1429,20200605,1
1429,20200607,1
1429,20200608,1
1429,20200609,1
1429,20200610,1
1429,20200611,1
1429,20200612,1
1429,20200614,1
1429,20200615,1
1429,20200616,1
1429,20200617,1
1429,20200618,1
1429,20200619,1
1429,20200621,1
1429,20200622,1
1429,20200623,1
1429,20200624,1
1429,20200625,1
1429,20200626,1
1429,20200628,1
1429,20200629,1
1429,20200630,1
1429,20200701,1
1429,20200521,2
1429,20200524,2
1429,20200501,2
1429,20200508,2
5458,20200521,2
5465,20200521,1
5465,20200601,2
5465,20200425,2
5465,20200413,2
5465,20200418,2
10844,20200525,1
10844,20200526,1
10844,20200527,1
10844,20200528,1
10844,20200529,1
10844,20200602,1
10844,20200603,1
10844,20200604,1
10844,20200605,1
10844,20200608,1
10844,20200609,1
10844,20200610,1
10844,20200611,1
10844,20200612,1
10844,20200615,1
10844,20200616,1
10844,20200617,1
10844,20200618,1
10844,20200619,1
10844,20200622,1
10844,20200623,1
10844,20200624,1
10844,20200625,1
10844,20200626,1
10844,20200629,1
10844,20200630,1
10844,20200701,1
10844,20200521,2
10844,20200501,2
10844,20200508,2
10844,20200413,2
10844,20200601,2
8105,20200520,1
8105,20200430,1
8105,20200507,1
8105,20200413,1
8105,20200417,1
8105,20200419,1
8105,20200601,1
8105,20200605,1
8105,20200607,1
8105,20200403,1
8105,20200405,1
8105,20200410,1
8105,20200412,1
8105,20200424,1
8105,20200426,1
8105,20200515,1
8105,20200517,1
8105,20200529,1
8105,20200531,1
8105,20200612,1
8105,20200614,1
8105,20200619,1
8105,20200621,1
8105,20200626,1
8105,20200628,1
8105,20200521,2
8105,20200427,2
8105,20200501,2
8105,20200504,2
8105,20200508,2
8107,20200525,1
8107,20200526,1
8107,20200527,1
8107,20200528,1
8107,20200602,1
8107,20200603,1
8107,20200604,1
8107,20200608,1
8107,20200609,1
8107,20200610,1
8107,20200611,1
8107,20200615,1
8107,20200616,1
8107,20200617,1
