trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN009862F4004015457,09:29:00,09:32:00,StopPoint:OCETGV-87703975,1,"",0,0,
OCESN009862F4004015457,10:12:00,10:16:00,StopPoint:OCETGV-87763029,2,"",0,0,
OCESN009862F4004015457,10:50:00,11:00:00,StopPoint:OCETGV-87723197,3,"",0,0,
OCESN009862F4004015457,12:49:00,12:53:00,StopPoint:OCETGV-87111849,4,"",0,0,
OCESN009862F4004015457,13:02:00,13:07:00,StopPoint:OCETGV-87271494,5,"",0,0,
OCESN009862F4004015457,13:34:00,13:39:00,StopPoint:OCETGV-87313882,6,"",0,0,
OCESN009862F4004015457,13:57:00,14:06:00,StopPoint:OCETGV-87342014,7,"",0,0,
OCESN009862F4004015457,14:31:00,14:41:00,StopPoint:OCETGV-87223263,8,"",0,0,
OCESN009862F4004015457,15:17:00,15:17:00,StopPoint:OCETGV-88140010,9,"",0,0,
OCESN009862F3403415454,09:11:00,09:11:00,StopPoint:OCETGV-87688887,0,"",0,0,
OCESN009862F3403415454,09:29:00,09:32:00,StopPoint:OCETGV-87703975,1,"",0,0,
OCESN009862F3403415454,10:12:00,10:16:00,StopPoint:OCETGV-87763029,2,"",0,0,
OCESN009862F3403415454,10:50:00,11:00:00,StopPoint:OCETGV-87723197,3,"",0,0,
OCESN009862F3403415454,12:49:00,12:53:00,StopPoint:OCETGV-87111849,4,"",0,0,
OCESN009862F3403415454,13:02:00,13:07:00,StopPoint:OCETGV-87271494,5,"",0,0,
OCESN009862F3403415454,13:34:00,13:39:00,StopPoint:OCETGV-87313882,6,"",0,0,
OCESN009862F3403415454,13:57:00,14:06:00,StopPoint:OCETGV-87342014,7,"",0,0,
OCESN009862F3403415454,14:31:00,14:41:00,StopPoint:OCETGV-87223263,8,"",0,0,
OCESN009862F3403415454,15:17:00,15:17:00,StopPoint:OCETGV-88140010,9,"",0,0,
OCESN005062F18018~TGP54984,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F18018~TGP54984,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F18018~TGP54984,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F18018~TGP54984,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F18018~TGP54984,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F18018~TGP54984,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F18018~TGP54984,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F18018~TGP54984,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F18018~TGP54984,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F200209352,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F200209352,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F200209352,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F200209352,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F200209352,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F200209352,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F200209352,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F200209352,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F200209352,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F24024~TGF54987,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F24024~TGF54987,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F24024~TGF54987,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F24024~TGF54987,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F24024~TGF54987,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F24024~TGF54987,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F24024~TGF54987,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F24024~TGF54987,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F24024~TGF54987,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F24024~TGP54986,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F24024~TGP54986,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F24024~TGP54986,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F24024~TGP54986,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F24024~TGP54986,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F24024~TGP54986,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F24024~TGP54986,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F24024~TGP54986,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F24024~TGP54986,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F170179360,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F170179360,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F170179360,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F170179360,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F170179360,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F170179360,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F170179360,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F170179360,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F170179360,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005182F340349444,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005182F340349444,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005182F340349444,18:10:00,18:15:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005182F340349444,18:50:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005182F340349444,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005182F340349444,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005182F340349444,21:58:00,21:58:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN005182F290299443,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005182F290299443,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005182F290299443,18:10:00,18:15:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005182F290299443,18:50:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005182F290299443,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005182F290299443,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005182F290299443,21:58:00,21:58:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN005062F180189354,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F180189354,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F180189354,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F180189354,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F180189354,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F180189354,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F180189354,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F180189354,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F180189354,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F20020~TGP54982,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F20020~TGP54982,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F20020~TGP54982,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F20020~TGP54982,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F20020~TGP54982,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F20020~TGP54982,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F20020~TGP54982,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F20020~TGP54982,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F20020~TGP54982,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005062F250259357,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F250259357,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F250259357,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F250259357,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F250259357,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F250259357,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F250259357,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F250259357,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F250259357,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005182F31031~TGF55025,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005182F31031~TGF55025,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005182F31031~TGF55025,18:10:00,18:15:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005182F31031~TGF55025,18:50:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005182F31031~TGF55025,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005182F31031~TGF55025,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005182F31031~TGF55025,21:58:00,21:58:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN005182F31031~TGP55026,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005182F31031~TGP55026,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005182F31031~TGP55026,18:10:00,18:15:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005182F31031~TGP55026,18:50:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005182F31031~TGP55026,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005182F31031~TGP55026,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005182F31031~TGP55026,21:58:00,21:58:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN005062F17017~TGP54990,09:11:00,09:11:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005062F17017~TGP54990,09:29:00,09:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005062F17017~TGP54990,10:12:00,10:16:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005062F17017~TGP54990,10:50:00,11:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005062F17017~TGP54990,12:49:00,12:53:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005062F17017~TGP54990,13:02:00,13:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005062F17017~TGP54990,13:34:00,13:39:00,StopPoint:OCETGV INOUI-87313882,6,"",0,0,
OCESN005062F17017~TGP54990,13:57:00,14:06:00,StopPoint:OCETGV INOUI-87342014,7,"",0,0,
OCESN005062F17017~TGP54990,14:31:00,14:31:00,StopPoint:OCETGV INOUI-87223263,8,"",0,0,
OCESN005182F330339448,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87688887,0,"",0,0,
OCESN005182F330339448,17:29:00,17:32:00,StopPoint:OCETGV INOUI-87703975,1,"",0,0,
OCESN005182F330339448,18:10:00,18:15:00,StopPoint:OCETGV INOUI-87763029,2,"",0,0,
OCESN005182F330339448,18:50:00,19:00:00,StopPoint:OCETGV INOUI-87723197,3,"",0,0,
OCESN005182F330339448,20:48:00,20:52:00,StopPoint:OCETGV INOUI-87111849,4,"",0,0,
OCESN005182F330339448,21:02:00,21:07:00,StopPoint:OCETGV INOUI-87271494,5,"",0,0,
OCESN005182F330339448,21:58:00,21:58:00,StopPoint:OCETGV INOUI-87223263,6,"",0,0,
OCESN005152F26026~TGP55019,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN005152F26026~TGP55019,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN005152F26026~TGP55019,06:26:00,06:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN005152F26026~TGP55019,06:57:00,07:08:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN005152F26026~TGP55019,07:44:00,07:48:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN005152F26026~TGP55019,08:48:00,08:52:00,StopPoint:OCETGV INOUI-87111849,5,"",0,0,
OCESN005152F26026~TGP55019,09:02:00,09:07:00,StopPoint:OCETGV INOUI-87271494,6,"",0,0,
OCESN005152F26026~TGP55019,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87223263,7,"",0,0,
OCESN005152F220229425,05:41:00,05:41:00,StopPoint:OCETGV INOUI-87182063,0,"",0,0,
OCESN005152F220229425,06:03:00,06:06:00,StopPoint:OCETGV INOUI-87300822,1,"",0,0,
OCESN005152F220229425,06:26:00,06:29:00,StopPoint:OCETGV INOUI-87300863,2,"",0,0,
OCESN005152F220229425,06:56:00,07:08:00,StopPoint:OCETGV INOUI-87713040,3,"",0,0,
OCESN005152F220229425,07:44:00,07:48:00,StopPoint:OCETGV INOUI-87713131,4,"",0,0,
OCESN005152F220229425,08:48:00,08:52:00,StopPoint:OCETGV INOUI-87111849,5,"",0,0,
OCESN005152F220229425,09:02:00,09:07:00,StopPoint:OCETGV INOUI-87271494,6,"",0,0,
OCESN005152F220229425,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87223263,7,"",0,0,
OCESN009866F2002015474,09:17:00,09:17:00,StopPoint:OCETGV-87756056,0,"",0,0,
OCESN009866F2002015474,09:37:00,09:40:00,StopPoint:OCETGV-87757674,1,"",0,0,
OCESN009866F2002015474,09:49:00,09:53:00,StopPoint:OCETGV-87757625,2,"",0,0,
OCESN009866F2002015474,10:17:00,10:20:00,StopPoint:OCETGV-87757526,3,"",0,0,
OCESN009866F2002015474,11:12:00,11:16:00,StopPoint:OCETGV-87755009,4,"",0,0,
OCESN009866F2002015474,11:58:00,12:10:00,StopPoint:OCETGV-87751008,5,"",0,0,
OCESN009866F2002015474,12:23:00,12:26:00,StopPoint:OCETGV-87319012,6,"",0,0,
OCESN009866F2002015474,12:45:00,12:48:00,StopPoint:OCETGV-87318964,7,"",0,0,
OCESN009866F2002015474,13:54:00,14:00:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN009866F2002015474,15:48:00,15:53:00,StopPoint:OCETGV-87111849,9,"",0,0,
OCESN009866F2002015474,16:02:00,16:07:00,StopPoint:OCETGV-87271494,10,"",0,0,
OCESN009866F2002015474,16:57:00,17:08:00,StopPoint:OCETGV-87223263,11,"",0,0,
OCESN009866F2002015474,17:43:00,17:43:00,StopPoint:OCETGV-88140010,12,"",0,0,
OCESN009866F2702715476,09:23:00,09:23:00,StopPoint:OCETGV-87756056,0,"",0,0,
OCESN009866F2702715476,09:37:00,09:40:00,StopPoint:OCETGV-87757674,1,"",0,0,
OCESN009866F2702715476,09:49:00,09:53:00,StopPoint:OCETGV-87757625,2,"",0,0,
OCESN009866F2702715476,10:17:00,10:20:00,StopPoint:OCETGV-87757526,3,"",0,0,
OCESN009866F2702715476,11:12:00,11:16:00,StopPoint:OCETGV-87755009,4,"",0,0,
OCESN009866F2702715476,11:58:00,12:10:00,StopPoint:OCETGV-87751008,5,"",0,0,
OCESN009866F2702715476,12:23:00,12:26:00,StopPoint:OCETGV-87319012,6,"",0,0,
OCESN009866F2702715476,12:45:00,12:48:00,StopPoint:OCETGV-87318964,7,"",0,0,
OCESN009866F2702715476,13:54:00,14:00:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN009866F2702715476,15:48:00,15:53:00,StopPoint:OCETGV-87111849,9,"",0,0,
OCESN009866F2702715476,16:03:00,16:08:00,StopPoint:OCETGV-87271494,10,"",0,0,
OCESN009866F2702715476,16:57:00,17:08:00,StopPoint:OCETGV-87223263,11,"",0,0,
OCESN009866F2702715476,17:43:00,17:43:00,StopPoint:OCETGV-88140010,12,"",0,0,
OCESN005184F090099451,14:53:00,14:53:00,StopPoint:OCETGV INOUI-87756056,0,"",0,0,
OCESN005184F090099451,15:07:00,15:10:00,StopPoint:OCETGV INOUI-87757674,1,"",0,0,
OCESN005184F090099451,15:19:00,15:23:00,StopPoint:OCETGV INOUI-87757625,2,"",0,0,
OCESN005184F090099451,15:47:00,15:50:00,StopPoint:OCETGV INOUI-87757526,3,"",0,0,
OCESN005184F090099451,16:03:00,16:06:00,StopPoint:OCETGV INOUI-87755447,4,"",0,0,
OCESN005184F090099451,16:43:00,16:47:00,StopPoint:OCETGV INOUI-87755009,5,"",0,0,
OCESN005184F090099451,17:31:00,17:49:00,StopPoint:OCETGV INOUI-87751008,6,"",0,0,
OCESN005184F090099451,18:02:00,18:05:00,StopPoint:OCETGV INOUI-87319012,7,"",0,0,
OCESN005184F090099451,18:24:00,18:27:00,StopPoint:OCETGV INOUI-87318964,8,"",0,0,
OCESN005184F090099451,19:33:00,20:04:00,StopPoint:OCETGV INOUI-87723197,9,"",0,0,
OCESN005184F090099451,21:59:00,22:03:00,StopPoint:OCETGV INOUI-87111849,10,"",0,0,
OCESN005184F090099451,22:13:00,22:19:00,StopPoint:OCETGV INOUI-87271494,11,"",0,0,
OCESN005184F090099451,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87223263,12,"",0,0,
OCESN005168F220229439,12:22:00,12:22:00,StopPoint:OCETGV INOUI-87756056,0,"",0,0,
OCESN005168F220229439,12:36:00,12:39:00,StopPoint:OCETGV INOUI-87757674,1,"",0,0,
OCESN005168F220229439,12:48:00,12:52:00,StopPoint:OCETGV INOUI-87757625,2,"",0,0,
OCESN005168F220229439,13:13:00,13:16:00,StopPoint:OCETGV INOUI-87757526,3,"",0,0,
OCESN005168F220229439,13:29:00,13:32:00,StopPoint:OCETGV INOUI-87755447,4,"",0,0,
OCESN005168F220229439,14:12:00,14:16:00,StopPoint:OCETGV INOUI-87755009,5,"",0,0,
OCESN005168F220229439,14:58:00,15:11:00,StopPoint:OCETGV INOUI-87751008,6,"",0,0,
OCESN005168F220229439,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,7,"",0,0,
OCESN005168F220229439,15:45:00,15:48:00,StopPoint:OCETGV INOUI-87318964,8,"",0,0,
OCESN005168F220229439,16:50:00,17:00:00,StopPoint:OCETGV INOUI-87723197,9,"",0,0,
OCESN005168F220229439,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,10,"",0,0,
OCESN005168F220229439,19:02:00,19:07:00,StopPoint:OCETGV INOUI-87271494,11,"",0,0,
OCESN005168F220229439,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87223263,12,"",0,0,
OCESN005168F22022-1186254277,12:22:00,12:22:00,StopPoint:OCETGV INOUI-87756056,0,"",0,0,
OCESN005168F22022-1186254277,12:39:00,12:39:00,StopPoint:OCETGV INOUI-87757674,1,"",0,0,
OCESN005168F22022-1186254277,12:52:00,12:52:00,StopPoint:OCETGV INOUI-87757625,2,"",0,0,
OCESN005168F22022-1186254277,13:16:00,13:16:00,StopPoint:OCETGV INOUI-87757526,3,"",0,0,
OCESN005168F22022-1186254277,13:32:00,13:32:00,StopPoint:OCETGV INOUI-87755447,4,"",0,0,
OCESN005168F22022-1186254277,14:12:00,14:16:00,StopPoint:OCETGV INOUI-87755009,5,"",0,0,
OCESN005168F22022-1186254277,14:58:00,15:11:00,StopPoint:OCETGV INOUI-87751008,6,"",0,0,
OCESN005168F22022-1186254277,15:23:00,15:26:00,StopPoint:OCETGV INOUI-87319012,7,"",0,0,
OCESN005168F22022-1186254277,15:45:00,15:48:00,StopPoint:OCETGV INOUI-87318964,8,"",0,0,
OCESN005168F22022-1186254277,16:50:00,17:00:00,StopPoint:OCETGV INOUI-87723197,9,"",0,0,
OCESN005168F22022-1186254277,18:47:00,18:51:00,StopPoint:OCETGV INOUI-87111849,10,"",0,0,
OCESN005168F22022-1186254277,19:02:00,19:07:00,StopPoint:OCETGV INOUI-87271494,11,"",0,0,
OCESN005168F22022-1186254277,19:58:00,19:58:00,StopPoint:OCETGV INOUI-87223263,12,"",0,0,
OCESN009862F3603615455,07:23:00,07:23:00,StopPoint:OCETGV-87784009,0,"",0,0,
OCESN009862F3603615455,08:02:00,08:05:00,StopPoint:OCETGV-87781104,1,"",0,0,
OCESN009862F3603615455,08:19:00,08:22:00,StopPoint:OCETGV-87781005,2,"",0,0,
OCESN009862F3603615455,08:33:00,08:35:00,StopPoint:OCETGV-87781278,3,"",0,0,
OCESN009862F3603615455,08:48:00,08:50:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN009862F3603615455,09:06:00,09:11:00,StopPoint:OCETGV-87688887,5,"",0,0,
OCESN009862F3603615455,09:29:00,09:32:00,StopPoint:OCETGV-87703975,6,"",0,0,
OCESN009862F3603615455,10:12:00,10:16:00,StopPoint:OCETGV-87763029,7,"",0,0,
OCESN009862F3603615455,10:50:00,11:00:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN009862F3603615455,12:49:00,12:53:00,StopPoint:OCETGV-87111849,9,"",0,0,
OCESN009862F3603615455,13:02:00,13:07:00,StopPoint:OCETGV-87271494,10,"",0,0,
OCESN009862F3603615455,13:34:00,13:39:00,StopPoint:OCETGV-87313882,11,"",0,0,
OCESN009862F3603615455,13:57:00,14:06:00,StopPoint:OCETGV-87342014,12,"",0,0,
OCESN009862F3603615455,14:31:00,14:41:00,StopPoint:OCETGV-87223263,13,"",0,0,
OCESN009862F3603615455,15:17:00,15:17:00,StopPoint:OCETGV-88140010,14,"",0,0,
OCESN009862F3303315460,07:25:00,07:25:00,StopPoint:OCETGV-87784009,0,"",0,0,
OCESN009862F3303315460,08:02:00,08:05:00,StopPoint:OCETGV-87781104,1,"",0,0,
OCESN009862F3303315460,08:19:00,08:22:00,StopPoint:OCETGV-87781005,2,"",0,0,
OCESN009862F3303315460,08:33:00,08:35:00,StopPoint:OCETGV-87781278,3,"",0,0,
OCESN009862F3303315460,08:48:00,08:50:00,StopPoint:OCETGV-87773200,4,"",0,0,
OCESN009862F3303315460,09:06:00,09:11:00,StopPoint:OCETGV-87688887,5,"",0,0,
OCESN009862F3303315460,09:29:00,09:32:00,StopPoint:OCETGV-87703975,6,"",0,0,
OCESN009862F3303315460,10:12:00,10:16:00,StopPoint:OCETGV-87763029,7,"",0,0,
OCESN009862F3303315460,10:50:00,11:00:00,StopPoint:OCETGV-87723197,8,"",0,0,
OCESN009862F3303315460,12:49:00,12:53:00,StopPoint:OCETGV-87111849,9,"",0,0,
OCESN009862F3303315460,13:02:00,13:07:00,StopPoint:OCETGV-87271494,10,"",0,0,
OCESN009862F3303315460,13:34:00,13:39:00,StopPoint:OCETGV-87313882,11,"",0,0,
OCESN009862F3303315460,13:57:00,14:06:00,StopPoint:OCETGV-87342014,12,"",0,0,
OCESN009862F3303315460,14:31:00,14:41:00,StopPoint:OCETGV-87223263,13,"",0,0,
OCESN009862F3303315460,15:17:00,15:17:00,StopPoint:OCETGV-88140010,14,"",0,0,
OCESN005202F320329479,08:11:00,08:11:00,StopPoint:OCETGV-87271494,0,"",0,0,
OCESN005202F320329479,08:26:00,08:31:00,StopPoint:OCETGV-87111849,1,"",0,0,
OCESN005202F320329479,09:04:00,09:09:00,StopPoint:OCETGV-87393702,2,"",0,0,
OCESN005202F320329479,10:06:00,10:10:00,StopPoint:OCETGV-87571240,3,"",0,0,
OCESN005202F320329479,10:40:00,10:43:00,StopPoint:OCETGV-87575001,4,"",0,0,
OCESN005202F320329479,11:22:00,11:25:00,StopPoint:OCETGV-87583005,5,"",0,0,
OCESN005202F320329479,12:01:00,12:01:00,StopPoint:OCETGV-87581009,6,"",0,0,
OCESN005202F600609473,08:11:00,08:11:00,StopPoint:OCETGV-87271494,0,"",0,0,
OCESN005202F600609473,08:26:00,08:31:00,StopPoint:OCETGV-87111849,1,"",0,0,
OCESN005202F600609473,09:04:00,09:14:00,StopPoint:OCETGV-87393702,2,"",0,0,
OCESN005202F600609473,10:06:00,10:10:00,StopPoint:OCETGV-87571240,3,"",0,0,
OCESN005202F600609473,10:40:00,10:43:00,StopPoint:OCETGV-87575001,4,"",0,0,
OCESN005202F600609473,11:22:00,11:25:00,StopPoint:OCETGV-87583005,5,"",0,0,
OCESN005202F600609473,12:01:00,12:01:00,StopPoint:OCETGV-87581009,6,"",0,0,
OCESN005202F180189469,08:11:00,08:11:00,StopPoint:OCETGV-87271494,0,"",0,0,
OCESN005202F180189469,08:26:00,08:31:00,StopPoint:OCETGV-87111849,1,"",0,0,
OCESN005202F180189469,09:04:00,09:14:00,StopPoint:OCETGV-87393702,2,"",0,0,
OCESN005202F180189469,10:06:00,10:10:00,StopPoint:OCETGV-87571240,3,"",0,0,
OCESN005202F180189469,10:40:00,10:43:00,StopPoint:OCETGV-87575001,4,"",0,0,
OCESN005202F180189469,11:22:00,11:25:00,StopPoint:OCETGV-87583005,5,"",0,0,
