trip_id;trip_date;time;stop_by_name;stop;stop_position_lon;stop_position_lat
OCESN009576F3603615111;2020-04-23 07:36:00;07:36:00;Ulm-Hbf;80291039;9.98323696;48.39937589
OCESN009576F3603615111;2020-04-23 08:40:00;08:40:00;Stuttgart;80290346;9.18053567;48.78364169
OCESN009576F3603615111;2020-04-23 09:51:00;09:51:00;Karlsruhe-Hbf;80142281;8.40028628;48.99441342
OCESN009576F3603615111;2020-04-23 10:37:00;10:37:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN009576F3603615111;2020-04-23 12:33:00;12:33:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002430F070077035;2020-04-23 14:46:00;14:46:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002430F070077035;2020-04-23 16:35:00;16:35:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002440F050057047;2020-04-23 15:46:00;15:46:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002440F050057047;2020-04-23 17:35:00;17:35:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002454F020027067;2020-04-23 18:17:00;18:17:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002454F020027067;2020-04-23 19:27:00;19:27:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002454F020027067;2020-04-23 20:12:00;20:12:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002404F030037015;2020-04-23 06:47:00;06:47:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002404F030037015;2020-04-23 08:35:00;08:35:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN009570F0200215064;2020-04-23 18:31:00;18:31:00;Stuttgart;80290346;9.18053567;48.78364169
OCESN009570F0200215064;2020-04-23 19:30:00;19:30:00;Karlsruhe-Hbf;80142281;8.40028628;48.99441342
OCESN009570F0200215064;2020-04-23 20:13:00;20:13:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN009570F0200215064;2020-04-23 22:05:00;22:05:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN009551F0400414973;2020-04-23 09:04:00;09:04:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN009551F0400414973;2020-04-23 10:45:00;10:45:00;Forbach;87193003;6.90184878;49.18949148
OCESN009551F0400414973;2020-04-23 10:56:00;10:56:00;SaarbrÃ¼cken /Sarrebruck;80253914;6.99098282;49.24067602
OCESN009551F0400414973;2020-04-23 11:34:00;11:34:00;Kaiserslautern-Hbf;80196980;7.76858612;49.43630994
OCESN009551F0400414973;2020-04-23 12:16:00;12:16:00;Mannheim-Hbf;80140087;8.47011276;49.47974384
OCESN009551F0400414973;2020-04-23 12:58:00;12:58:00;Frankfurt/M (Francfort);80110684;8.66408545;50.10725545
OCESN002625F010017284;2020-04-23 18:40:00;18:40:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002625F010017284;2020-04-23 20:04:00;20:04:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002233F090096855;2020-04-23 17:40:00;17:40:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002233F090096855;2020-04-23 19:04:00;19:04:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002613F030037278;2020-04-23 15:40:00;15:40:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002613F030037278;2020-04-23 17:04:00;17:04:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002643F040047289;2020-04-23 20:48:00;20:48:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002643F040047289;2020-04-23 22:16:00;22:16:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN009552F0400414979;2020-04-23 12:58:00;12:58:00;Frankfurt/M (Francfort);80110684;8.66408545;50.10725545
OCESN009552F0400414979;2020-04-23 13:38:00;13:38:00;Mannheim-Hbf;80140087;8.47011276;49.47974384
OCESN009552F0400414979;2020-04-23 14:21:00;14:21:00;Kaiserslautern-Hbf;80196980;7.76858612;49.43630994
OCESN009552F0400414979;2020-04-23 15:00:00;15:00:00;SaarbrÃ¼cken /Sarrebruck;80253914;6.99098282;49.24067602
OCESN009552F0400414979;2020-04-23 16:53:00;16:53:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002852F020027533;2020-04-23 05:59:00;05:59:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002852F020027533;2020-04-23 06:22:00;06:22:00;Thionville;87191007;6.16885488;49.35392318
OCESN002852F020027533;2020-04-23 06:45:00;06:45:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002852F020027533;2020-04-23 07:17:00;07:17:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002852F020027533;2020-04-23 08:20:00;08:20:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002854F050057543;2020-04-23 06:37:00;06:37:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002854F050057543;2020-04-23 07:00:00;07:00:00;Thionville;87191007;6.16885488;49.35392318
OCESN002854F050057543;2020-04-23 07:21:00;07:21:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002854F050057543;2020-04-23 08:50:00;08:50:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002872F060067613;2020-04-23 16:10:00;16:10:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002872F060067613;2020-04-23 16:33:00;16:33:00;Thionville;87191007;6.16885488;49.35392318
OCESN002872F060067613;2020-04-23 16:52:00;16:52:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002872F060067613;2020-04-23 18:20:00;18:20:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002870F110117594;2020-04-23 14:10:00;14:10:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002870F110117594;2020-04-23 14:33:00;14:33:00;Thionville;87191007;6.16885488;49.35392318
OCESN002870F110117594;2020-04-23 14:54:00;14:54:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002870F110117594;2020-04-23 16:31:00;16:31:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002864F150157571;2020-04-23 10:08:00;10:08:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002864F150157571;2020-04-23 10:32:00;10:32:00;Thionville;87191007;6.16885488;49.35392318
OCESN002864F150157571;2020-04-23 10:51:00;10:51:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002864F150157571;2020-04-23 12:20:00;12:20:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002882F040047627;2020-04-23 18:47:00;18:47:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002882F040047627;2020-04-23 19:11:00;19:11:00;Thionville;87191007;6.16885488;49.35392318
OCESN002882F040047627;2020-04-23 19:36:00;19:36:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002882F040047627;2020-04-23 21:05:00;21:05:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002650F030037296;2020-04-23 06:23:00;06:23:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002650F030037296;2020-04-23 07:50:00;07:50:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002656F020027300;2020-04-23 08:50:00;08:50:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002656F020027300;2020-04-23 09:17:00;09:17:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002656F020027300;2020-04-23 10:20:00;10:20:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002680F040047309;2020-04-23 17:47:00;17:47:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN002680F040047309;2020-04-23 18:35:00;18:35:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002680F040047309;2020-04-23 19:20:00;19:20:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002239F080086874;2020-04-23 13:47:00;13:47:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002239F080086874;2020-04-23 14:51:00;14:51:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN002239F080086874;2020-04-23 15:19:00;15:19:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN002239F080086874;2020-04-23 15:42:00;15:42:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN002239F080086874;2020-04-23 16:09:00;16:09:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN002239F080086874;2020-04-23 17:17:00;17:17:00;MÃ¢con-Ville;87725689;4.82514854;46.30265933
OCESN002239F080086874;2020-04-23 17:56:00;17:56:00;Lyon-Part-Dieu;87723197;4.85943505;45.7605853
OCESN002239F080086874;2020-04-23 19:08:00;19:08:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN002239F080086874;2020-04-23 19:30:00;19:30:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN002239F080086874;2020-04-23 19:45:00;19:45:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN009896F0100115580;2020-04-23 16:02:00;16:02:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN009896F0100115580;2020-04-23 16:17:00;16:17:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN009896F0100115580;2020-04-23 16:42:00;16:42:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN009896F0100115580;2020-04-23 17:17:00;17:17:00;Valence-TGV;87763029;4.97894146;44.99137044
OCESN009896F0100115580;2020-04-23 17:54:00;17:54:00;Lyon-Part-Dieu;87723197;4.85943505;45.7605853
OCESN009896F0100115580;2020-04-23 19:37:00;19:37:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN009896F0100115580;2020-04-23 20:11:00;20:11:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN009896F0100115580;2020-04-23 20:35:00;20:35:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN009896F0100115580;2020-04-23 20:58:00;20:58:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN009896F0100115580;2020-04-23 21:28:00;21:28:00;Colmar;87182014;7.34708413;48.07315381
OCESN009896F0100115580;2020-04-23 21:57:00;21:57:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN009896F0100115580;2020-04-23 22:50:00;22:50:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN009896F0100115580;2020-04-23 23:18:00;23:18:00;Thionville;87191007;6.16885488;49.35392318
OCESN009896F0100115580;2020-04-23 23:49:00;23:49:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN002242F080086894;2020-04-23 09:46:00;09:46:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN002242F080086894;2020-04-23 10:04:00;10:04:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN002242F080086894;2020-04-23 10:27:00;10:27:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN002242F080086894;2020-04-23 11:27:00;11:27:00;Lyon-Perrache;87722025;4.82594103;45.74878519
OCESN002242F080086894;2020-04-23 12:11:00;12:11:00;MÃ¢con-Ville;87725689;4.82514854;46.30265933
OCESN002242F080086894;2020-04-23 12:41:00;12:41:00;Chalon-sur-SaÃ´ne;87725002;4.84348859;46.7815704
OCESN002242F080086894;2020-04-23 13:04:00;13:04:00;Beaune;87713545;4.8487235;47.0230407
OCESN002242F080086894;2020-04-23 13:27:00;13:27:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN002242F080086894;2020-04-23 14:10:00;14:10:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN002242F080086894;2020-04-23 14:33:00;14:33:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN002242F080086894;2020-04-23 14:58:00;14:58:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN002242F080086894;2020-04-23 15:25:00;15:25:00;Colmar;87182014;7.34708413;48.07315381
OCESN002242F080086894;2020-04-23 15:54:00;15:54:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN009898F3003015603;2020-04-23 06:30:00;06:30:00;Montpellier-Saint-Roch;87773002;3.88236031;43.60583439
OCESN009898F3003015603;2020-04-23 06:57:00;06:57:00;NÃ®mes;87775007;4.36583551;43.83229306
OCESN009898F3003015603;2020-04-23 07:44:00;07:44:00;Valence-TGV;87763029;4.97894146;44.99137044
OCESN009898F3003015603;2020-04-23 08:25:00;08:25:00;Lyon-Part-Dieu;87723197;4.85943505;45.7605853
OCESN009898F3003015603;2020-04-23 09:56:00;09:56:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN009898F3003015603;2020-04-23 10:30:00;10:30:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN009898F3003015603;2020-04-23 10:55:00;10:55:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN009898F3003015603;2020-04-23 11:20:00;11:20:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN009898F3003015603;2020-04-23 11:47:00;11:47:00;Colmar;87182014;7.34708413;48.07315381
OCESN009898F3003015603;2020-04-23 12:21:00;12:21:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN009898F3003015603;2020-04-23 13:24:00;13:24:00;Metz-Ville;87192039;6.17719829;49.10978742
OCESN009898F3003015603;2020-04-23 13:47:00;13:47:00;Thionville;87191007;6.16885488;49.35392318
OCESN009898F3003015603;2020-04-23 14:17:00;14:17:00;Luxembourg;82001000;6.13400724;49.59965204
OCESN005516F0800810166;2020-04-23 06:53:00;06:53:00;Nice-Ville;87756056;7.26178618;43.70471069
OCESN005516F0800810166;2020-04-23 07:07:00;07:07:00;Antibes;87757674;7.11951629;43.58578911
OCESN005516F0800810166;2020-04-23 07:19:00;07:19:00;Cannes;87757625;7.01972542;43.55391311
OCESN005516F0800810166;2020-04-23 07:46:00;07:46:00;St-RaphaÃ«l-Valescure;87757526;6.76901271;43.42360603
OCESN005516F0800810166;2020-04-23 08:03:00;08:03:00;Les Arcs-Draguignan;87755447;6.48246201;43.45572852
OCESN005516F0800810166;2020-04-23 08:43:00;08:43:00;Toulon;87755009;5.92945828;43.12831598
OCESN005516F0800810166;2020-04-23 09:31:00;09:31:00;Marseille-St-Charles;87751008;5.38064989;43.30272986
OCESN005516F0800810166;2020-04-23 10:01:00;10:01:00;Aix-en-Provence-TGV;87319012;5.31726436;43.45515093
OCESN005516F0800810166;2020-04-23 10:24:00;10:24:00;Avignon-TGV;87318964;4.78615444;43.92196386
OCESN005516F0800810166;2020-04-23 11:27:00;11:27:00;Lyon-Perrache;87722025;4.82594103;45.74878519
OCESN005516F0800810166;2020-04-23 12:11:00;12:11:00;MÃ¢con-Ville;87725689;4.82514854;46.30265933
OCESN005516F0800810166;2020-04-23 12:41:00;12:41:00;Chalon-sur-SaÃ´ne;87725002;4.84348859;46.7815704
OCESN005516F0800810166;2020-04-23 13:04:00;13:04:00;Beaune;87713545;4.8487235;47.0230407
OCESN005516F0800810166;2020-04-23 13:27:00;13:27:00;Dijon-Ville;87713040;5.02727989;47.32340388
OCESN005516F0800810166;2020-04-23 14:10:00;14:10:00;BesanÃ§on-Franche-ComtÃ©;87300863;5.95475873;47.30747111
OCESN005516F0800810166;2020-04-23 14:33:00;14:33:00;Belfort-MontbÃ©liard-TGV;87300822;6.89903128;47.58659149
OCESN005516F0800810166;2020-04-23 14:58:00;14:58:00;Mulhouse;87182063;7.34284957;47.74179838
OCESN005516F0800810166;2020-04-23 15:25:00;15:25:00;Colmar;87182014;7.34708413;48.07315381
OCESN005516F0800810166;2020-04-23 15:54:00;15:54:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN005516F0800810166;2020-04-23 17:07:00;17:07:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002530F01001~TGP54565;2020-04-23 06:11:00;06:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002530F01001~TGP54565;2020-04-23 07:46:00;07:46:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002536F020027125;2020-04-23 10:11:00;10:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002536F020027125;2020-04-23 11:03:00;11:03:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002536F020027125;2020-04-23 11:48:00;11:48:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002550F010017154;2020-04-23 20:11:00;20:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002550F010017154;2020-04-23 21:04:00;21:04:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002550F010017154;2020-04-23 21:49:00;21:49:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002548F010017150;2020-04-23 18:11:00;18:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002548F010017150;2020-04-23 18:45:00;18:45:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002548F010017150;2020-04-23 19:50:00;19:50:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002544F010017145;2020-04-23 16:11:00;16:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002544F010017145;2020-04-23 17:04:00;17:04:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002544F010017145;2020-04-23 17:49:00;17:49:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002574F090097189;2020-04-23 05:50:00;05:50:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002574F090097189;2020-04-23 06:09:00;06:09:00;Epinal;87144006;6.4415552;48.17807839
OCESN002574F090097189;2020-04-23 07:06:00;07:06:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002574F090097189;2020-04-23 08:46:00;08:46:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002580F250257214;2020-04-23 15:56:00;15:56:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002580F250257214;2020-04-23 16:18:00;16:18:00;Epinal;87144006;6.4415552;48.17807839
OCESN002580F250257214;2020-04-23 17:11:00;17:11:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002580F250257214;2020-04-23 18:46:00;18:46:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002596F25025-499854222;2020-04-23 08:15:00;08:15:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002596F25025-499854222;2020-04-23 09:46:00;09:46:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002584F170177224;2020-04-23 05:36:00;05:36:00;Strasbourg;87212027;7.73396834;48.5851719
OCESN002584F170177224;2020-04-23 05:58:00;05:58:00;Saverne;87212225;7.36215238;48.74477891
OCESN002584F170177224;2020-04-23 06:16:00;06:16:00;Sarrebourg;87215012;7.05278059;48.73794081
OCESN002584F170177224;2020-04-23 06:41:00;06:41:00;LunÃ©ville;87141150;6.49703457;48.58799369
OCESN002584F170177224;2020-04-23 07:10:00;07:10:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002584F170177224;2020-04-23 08:46:00;08:46:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002785F030037418;2020-04-23 19:28:00;19:28:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002785F030037418;2020-04-23 20:07:00;20:07:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002785F030037418;2020-04-23 20:31:00;20:31:00;ChÃ¢lons-en-Champagne;87174003;4.34895439;48.9555093
OCESN002785F030037418;2020-04-23 20:53:00;20:53:00;Vitry-le-FranÃ§ois;87174276;4.58723196;48.7177326
OCESN002785F030037418;2020-04-23 21:19:00;21:19:00;Bar-le-Duc;87175042;5.16701612;48.77363051
OCESN002759F030037390;2020-04-23 20:58:00;20:58:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002759F030037390;2020-04-23 21:44:00;21:44:00;Reims;87171009;4.02401739;49.25906626
OCESN002719F020027336;2020-04-23 10:58:00;10:58:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002719F020027336;2020-04-23 11:44:00;11:44:00;Reims;87171009;4.02401739;49.25906626
OCESN002747F040047368;2020-04-23 17:28:00;17:28:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002747F040047368;2020-04-23 18:14:00;18:14:00;Reims;87171009;4.02401739;49.25906626
OCESN002253F050056919;2020-04-23 18:28:00;18:28:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002253F050056919;2020-04-23 19:14:00;19:14:00;Reims;87171009;4.02401739;49.25906626
OCESN002707F030037314;2020-04-23 07:23:00;07:23:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002707F030037314;2020-04-23 08:10:00;08:10:00;Reims;87171009;4.02401739;49.25906626
OCESN002743F03003~TGP54569;2020-04-23 15:28:00;15:28:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002743F03003~TGP54569;2020-04-23 16:14:00;16:14:00;Reims;87171009;4.02401739;49.25906626
OCESN002751F100107372;2020-04-23 18:28:00;18:28:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002751F100107372;2020-04-23 19:14:00;19:14:00;Reims;87171009;4.02401739;49.25906626
OCESN002751F100107372;2020-04-23 19:40:00;19:40:00;Rethel;87172270;4.37028428;49.50457068
OCESN002751F100107372;2020-04-23 20:10:00;20:10:00;Charleville-MÃ©ziÃ¨res;87172007;4.7248489;49.76742007
OCESN002751F100107372;2020-04-23 20:40:00;20:40:00;Sedan;87172254;4.92998882;49.69486091
OCESN002778F030037412;2020-04-23 06:10:00;06:10:00;Bar-le-Duc;87175042;5.16701612;48.77363051
OCESN002778F030037412;2020-04-23 06:33:00;06:33:00;Vitry-le-FranÃ§ois;87174276;4.58723196;48.7177326
OCESN002778F030037412;2020-04-23 06:52:00;06:52:00;ChÃ¢lons-en-Champagne;87174003;4.34895439;48.9555093
OCESN002778F030037412;2020-04-23 07:14:00;07:14:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002778F030037412;2020-04-23 08:01:00;08:01:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002712F04004~TGP54568;2020-04-23 07:45:00;07:45:00;Reims;87171009;4.02401739;49.25906626
OCESN002712F04004~TGP54568;2020-04-23 08:32:00;08:32:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002706F030037312;2020-04-23 06:45:00;06:45:00;Reims;87171009;4.02401739;49.25906626
OCESN002706F030037312;2020-04-23 07:31:00;07:31:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002752F020027377;2020-04-23 17:15:00;17:15:00;Reims;87171009;4.02401739;49.25906626
OCESN002752F020027377;2020-04-23 18:01:00;18:01:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002716F010017331;2020-04-23 08:30:00;08:30:00;Reims;87171009;4.02401739;49.25906626
OCESN002716F010017331;2020-04-23 09:17:00;09:17:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002722F020027345;2020-04-23 12:02:00;12:02:00;Reims;87171009;4.02401739;49.25906626
OCESN002722F020027345;2020-04-23 12:48:00;12:48:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002760F020027393;2020-04-23 19:15:00;19:15:00;Reims;87171009;4.02401739;49.25906626
OCESN002760F020027393;2020-04-23 20:01:00;20:01:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002714F02002-500354225;2020-04-23 08:15:00;08:15:00;Reims;87171009;4.02401739;49.25906626
OCESN002714F02002-500354225;2020-04-23 09:01:00;09:01:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002730F09009-501554227;2020-04-23 14:15:00;14:15:00;Reims;87171009;4.02401739;49.25906626
OCESN002730F09009-501554227;2020-04-23 15:01:00;15:01:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN007681F0600612729;2020-04-23 16:27:00;16:27:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN007681F0600612729;2020-04-23 17:07:00;17:07:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN007681F0600612729;2020-04-23 18:06:00;18:06:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN007685F0600612739;2020-04-23 06:27:00;06:27:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN007685F0600612739;2020-04-23 07:07:00;07:07:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN007685F0600612739;2020-04-23 08:06:00;08:06:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002505F070077092;2020-04-23 10:12:00;10:12:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002505F070077092;2020-04-23 11:44:00;11:44:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002501F020027086;2020-04-23 07:38:00;07:38:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002501F020027086;2020-04-23 08:18:00;08:18:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002501F020027086;2020-04-23 09:19:00;09:19:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002515F060067105;2020-04-23 17:13:00;17:13:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002515F060067105;2020-04-23 18:44:00;18:44:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002509F050057097;2020-04-23 14:09:00;14:09:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002509F050057097;2020-04-23 15:09:00;15:09:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002509F050057097;2020-04-23 15:47:00;15:47:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002521F040047114;2020-04-23 20:40:00;20:40:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002521F040047114;2020-04-23 21:40:00;21:40:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002521F040047114;2020-04-23 22:18:00;22:18:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002573F150157185;2020-04-23 18:09:00;18:09:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002573F150157185;2020-04-23 19:10:00;19:10:00;Meuse-TGV;87147322;5.27105413;48.97849058
OCESN002573F150157185;2020-04-23 19:48:00;19:48:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002573F150157185;2020-04-23 20:47:00;20:47:00;Epinal;87144006;6.4415552;48.17807839
OCESN002573F150157185;2020-04-23 21:11:00;21:11:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002571F070077172;2020-04-23 12:22:00;12:22:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002571F070077172;2020-04-23 13:02:00;13:02:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002571F070077172;2020-04-23 13:58:00;13:58:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002571F070077172;2020-04-23 14:45:00;14:45:00;Epinal;87144006;6.4415552;48.17807839
OCESN002571F070077172;2020-04-23 15:10:00;15:10:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002571F170177175;2020-04-23 12:11:00;12:11:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002571F170177175;2020-04-23 12:50:00;12:50:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002571F170177175;2020-04-23 13:49:00;13:49:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002571F170177175;2020-04-23 14:45:00;14:45:00;Epinal;87144006;6.4415552;48.17807839
OCESN002571F170177175;2020-04-23 15:10:00;15:10:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002571F180187176;2020-04-23 12:08:00;12:08:00;Paris-Est;87113001;2.35915061;48.87656977
OCESN002571F180187176;2020-04-23 12:48:00;12:48:00;Champagne-Ardenne;87171926;3.98878814;49.21164026
OCESN002571F180187176;2020-04-23 13:54:00;13:54:00;Nancy-Ville;87141002;6.17427169;48.68978225
OCESN002571F180187176;2020-04-23 14:47:00;14:47:00;Epinal;87144006;6.4415552;48.17807839
OCESN002571F180187176;2020-04-23 15:11:00;15:11:00;Remiremont;87144451;6.59904066;48.01636734
OCESN002583F150157222;2020-04-23 19:13:00;19:13:00;Paris-Est;87113001;2.35915061;48.87656977
