,Unnamed: 0,name,address,latitude,longitude,HH_start,HH_end,confidence_index,beer_1,nHHprice_1,HHprice_1,volume_1,beer_2,nHHprice_2,HHprice_2,volume_2,beer_3,nHHprice_3,HHprice_3,volume_3,beer_4,nHHprice_4,HHprice_4,volume_4,beer_5,nHHprice_5,HHprice_5,volume_5,beer_6,nHHprice_6,HHprice_6,volume_6,beer_7,nHHprice_7,HHprice_7,volume_7,beer_8,nHHprice_8,HHprice_8,volume_8,display_name,house_number,road,neighbourhood,city_district,city,municipality,county,state,country,postcode,country_code,suburb,pharmacy,footway,residential,town,state_district,address29,pedestrian,bar,hamlet,village,cycleway,attraction,pub,post_office,restaurant,convenience,aerodrome,retail,hotel,locality,public_building,newsagent,clothes,province,estate_agent,cafe,place_of_worship,arts_centre,cinema,building,fast_food,post_box,supermarket,townhall,beauty,region,bank,parking,shoes,hairdresser,museum,industrial,clinic,commercial,alcohol,marina,theatre,memorial,artwork,castle,archaeological_site,subway_entrance,bakery,bus_stop,car,information,station,house,chalet,community_centre,bay,nightclub,courthouse,mobile_phone,hostel,optician,garden_centre,school,monument,books,travel_agency,computer,butcher,dry_cleaning,bicycle,mall,doctors,furniture,university,library,tram_stop,college,caravan_site,car_rental,stadium,sports_centre,water,path,wood,pitch,recycling,shop,address26,crematorium,car_repair,kindergarten,ferry_terminal
3802,4062,The Dubliners,"28 Rue Mathieu Donnart, 29200 Brest, France",48.3992446,-4.4850364,0,0,1,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"28, Rue Mathieu Donnart, Kerigonan, Brest, Finistère, Bretagne, France métropolitaine, 29200, France",28,Rue Mathieu Donnart,,,Brest,Brest,Finistère,Bretagne,France,29200,fr,,,,,,,,,,Kerigonan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3803,4063,The DugOut,"53 Avenue Joffre, 77450 Esbly, France",48.8958122,2.8172789000000003,1630,1830,2,Cheapest beer,6.5,4.0,50,Carlsberg,6.5,,50.0,Grimbergen Blonde,4.0,,25.0,Skoll,5.9 ,,33,Cubanisto,5.9 ,,33,TBD,TBD,TBD,TBD,,,,,,,,,"Avenue Joffre, Esbly, Meaux, Seine-et-Marne, Île-de-France, France métropolitaine, 77450, France",,Avenue Joffre,,,,Meaux,Seine-et-Marne,Île-de-France,France,77450,fr,,,,,,,,,,,Esbly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3804,4064,The Duke,"Spittelberggasse, 1070 Wien, Autriche",48.2033086,16.355234,0,0,0,Cheapest beer,3.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, Spittelberggasse, KG Neubau, Neubau, Wien, 1070, Österreich",7,,,Neubau,Wien,,,,Österreich,1070,at,KG Neubau,,,,,,,Spittelberggasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3805,4065,The Earl of Camden,"55 Parkway, London NW1 7PN, Royaume-Uni",51.53782595,-0.14453165620189226,0,0,0,Cheapest beer,5.4,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Earl of Camden, 55, Parkway, Chalk Farm, London Borough of Camden, London, Greater London, England, NW1 7PN, United Kingdom",55,Parkway,,,London Borough of Camden,,,England,United Kingdom,NW1 7PN,gb,Chalk Farm,,,,,Greater London,,,,,,,,The Earl of Camden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3806,4066,The Egg,"11 Rue du Plan d'Agde, 34000 Montpellier, France",43.6080092,3.8759474000000003,16,19,2,Cheapest beer,5.5,3.9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"11, Rue du Plan d'Agde, Centre Historique, Centre, Montpellier, Hérault, Occitanie, France métropolitaine, 34062, France",11,,Centre Historique,,Montpellier,Montpellier,Hérault,Occitanie,France,34062,fr,Centre,,,,,,,Rue du Plan d'Agde,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3807,4067,The Farmous,"5 Daltongate Ct, Ulverston LA12 7UA, Royaume-Uni",54.1942748,-3.1012596,0,0,0,Cheapest beer,2.5,,50,Foster's,3.5,,50.0,Guinness,3.5,,50.0,,,,,,,,,,,,,,,,,,,,,"Daltongate, Ulverston, South Lakeland, Cumbria, North West England, England, LA12 7BE, United Kingdom",,Daltongate,,,South Lakeland,,Cumbria,England,United Kingdom,LA12 7BE,gb,Ulverston,,,,,North West England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3808,4068,The Fifth Bar,"62 Rue Mouffetard, 75005 Paris, France",48.842988399999996,2.3495493,0,0,1,Cheapest beer,,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Drunken Bunny, 62, Rue Mouffetard, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",62,Rue Mouffetard,,,Paris,Paris,Paris,Île-de-France,France,75005,fr,Paris 5e Arrondissement,,,,,,,,,,,,,Drunken Bunny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3809,4069,The Financier,"15 Rue du Départ, 75014 Paris, France",48.84261179999999,2.3236764,17,20,3,London Lager,6.0,5.0,50,Brexit Blonde,6.5,5.0,50.0,Innis & Gunn IPA,6.5,5.0,50.0,Adnams Dry Hopped Lager,6.5 ,5 ,50,Grimbergen Blonde,7 ,5 ,50,Grimbergen Ambrée,7 ,5 ,50,Grimbergen Rouge,7 ,5 ,50,TBD,TBD,TBD,TBD,"15, Rue du Départ, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",15,Rue du Départ,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Montparnasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3810,4070,The Forty One,"41 Rue Poussin, 75016 Paris, France",48.8483627,2.2608189,16,20,0,Kronenbourg,7.8,6.5,50,1664,7.9,,50.0,Leffe Blonde,8.5,,50.0,Grimbergen Blanche,8.5 ,,50,Heineken,5.5 ,,33,Corona,5.5 ,,33,Desperados,5.5 ,,33,,,,,"41, Rue Poussin, Hameau Boileau, Quartier d'Auteuil, Paris, Île-de-France, France métropolitaine, 75016, France",41,Rue Poussin,Hameau Boileau,,Paris,Paris,Paris,Île-de-France,France,75016,fr,Quartier d'Auteuil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3811,4071,The Frog &  Rosbif,"116 Rue St Denis, 75002 Paris, France",48.8643762,2.3502433999999996,16,19,1,Cheapest beer,7.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Office Gemini, 116, Rue Saint-Denis, Quartier de Bonne-Nouvelle, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",116,,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier de Bonne-Nouvelle,,,,,,Office Gemini,Rue Saint-Denis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3812,4072,The Frog & British Library,114 Avenue de France,48.8311468,2.3762708999999997,16,19,4,Cheapest beer,7.0,5.5,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"D769, Avenue de France, Quartier de la Gare, Paris, Île-de-France, France métropolitaine, 75013, France",,Avenue de France,,,Paris,Paris,Paris,Île-de-France,France,75013,fr,Quartier de la Gare,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D769,,,,,,
3813,4073,The Frog & Princess,"9 Rue Princesse, 75006 Paris, France",48.852278600000005,2.3345451,1630,19,0,Cheapest beer,7.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9, Rue Princesse, Quartier de Saint-Germain-des-Prés, Paris, Île-de-France, France métropolitaine, 75006, France",9,Rue Princesse,,,Paris,Paris,Paris,Île-de-France,France,75006,fr,Quartier de Saint-Germain-des-Prés,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3814,4074,The Frog & Underground,"176 Rue Montmartre, 75002 Paris, France",48.8701527,2.3427229,17,19,1,Cheapest beer,7.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Bonpot, Rue Montmartre, Quartier du Mail, Paris 2e Arrondissement, Paris, Île-de-France, France métropolitaine, 75002, France",,Rue Montmartre,,Paris 2e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75002,fr,Quartier du Mail,,,,,,,,,,,,,,,Bonpot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3815,4075,The Frog (Bercy Village),"25 Cour Saint-Emilion, 75012 Paris, France",48.8330467,2.3860132999999997,16,19,4,Cheapest beer,7.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Frog at Bercy Village, 25, Cour Saint-Émilion, Quartier de Bercy, Paris, Île-de-France, France métropolitaine, 75012, France",25,,,,Paris,Paris,Paris,Île-de-France,France,75012,fr,Quartier de Bercy,,,,,,,Cour Saint-Émilion,,,,,,The Frog at Bercy Village,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3816,4076,The Galway,"Boulevard des Pyrénées, 64000 Pau, France",43.2933653,-0.368021,0,0,0,Cheapest beer,4.0,,50,Guinness,6.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"L'Aragon, 18, Boulevard des Pyrénées, Centre Ville, Pau, Pyrénées-Atlantiques, Nouvelle-Aquitaine, France métropolitaine, 64000, France",18,Boulevard des Pyrénées,,,Pau,Pau,Pyrénées-Atlantiques,Nouvelle-Aquitaine,France,64000,fr,Centre Ville,,,,,,,,,,,,,,,L'Aragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3817,4077,The Gardener's Arms,"35 Cottingham Rd, Hull HU5 2PP, Royaume-Uni",53.77003249999999,-0.38319559999999997,0,0,1,Carling,3.1,,50,HOP 13,3.1,,50.0,Stella Artois,3.5,,50.0,,,,,,,,,,,,,,,,,,,,,"Cottingham Road, Orchard Park, Hull, Kingston upon Hull, Yorkshire and the Humber, England, HU5 4AS, United Kingdom",,Cottingham Road,,,Hull,,Kingston upon Hull,England,United Kingdom,HU5 4AS,gb,Orchard Park,,,,,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3818,4078,The Garrison Public House,"99 Bermondsey St, London SE1, Royaume-Uni",51.50069435,-0.08163983210183261,0,0,0,Cheapest beer,4.8,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Garrison, 99-101, Bermondsey Street, Bermondsey Spa, Butler's Wharf, London Borough of Southwark, London, Greater London, England, SE1 3XB, United Kingdom",99-101,Bermondsey Street,Bermondsey Spa,,London Borough of Southwark,,,England,United Kingdom,SE1 3XB,gb,,,,,,Greater London,,,,Butler's Wharf,,,,The Garrison,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3819,4081,The Georges,"32 Place du Forum, 51100 Reims, France",49.257070500000005,4.034518,13,16,0,Cheapest beer,7.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"32, Place du Forum, Reims, Marne, Grand Est, France métropolitaine, 51100, France",32,Place du Forum,,,Reims,Reims,Marne,Grand Est,France,51100,fr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3820,4082,The Ginger Man,"Fenian St, Dublin, Ireland",53.3418074,-6.2497867,0,0,1,Cheapest beer,5.2,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hibernian Training Courses, 38, Fenian Street, Mansion House A ED, Dublin 2, Dublin, County Dublin, Leinster, D02 TX65, Ireland",38,Fenian Street,,Mansion House A ED,Dublin,,County Dublin,,Ireland,D02 TX65,ie,,,,,,Leinster,Hibernian Training Courses,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3821,4083,The Globe,"11 South Great George's Street, Dublin, Irlanda",53.3433784,-6.2642836,0,0,0,Guinness ,5.3,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Globe, 11, South Great George's Street, Royal Exchange A ED, Dublin 2, Dublin, County Dublin, Leinster, D02 NR59, Ireland",11,South Great George's Street,,Royal Exchange A ED,Dublin,,County Dublin,,Ireland,D02 NR59,ie,,,,,,Leinster,,,,,,,,The Globe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3822,4084,The Golden Apple,"46 Rue Borie, 33300 Bordeaux, France",44.85458679999999,-0.5697613,0,0,0,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"46, Rue Borie, Chartrons - Grand Parc - Jardin Public, Bordeaux, Gironde, Nouvelle-Aquitaine, France métropolitaine, 33300, France",46,Rue Borie,,,Bordeaux,Bordeaux,Gironde,Nouvelle-Aquitaine,France,33300,fr,Chartrons - Grand Parc - Jardin Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3823,4085,The Great Canadian,"25 Quai des Grands Augustins, 75006 Paris, France",48.8542651,2.3429193,15,19,3,Cheapest beer,6.0,5.0,50,Heineken,8.0,5.0,50.0,Edelweiss Blanche,8.0,5.0,50.0,Murphy's Red,8 ,5 ,50,Murphy's Stout,8 ,5 ,50,Affligem,8 ,5 ,50,Twisted Thistle IPA,8 ,5 ,50,TBD,TBD,TBD,TBD,"25, Quai des Grands Augustins, Quartier de la Monnaie, Paris, Île-de-France, France métropolitaine, 75006, France",25,Quai des Grands Augustins,,,Paris,Paris,Paris,Île-de-France,France,75006,fr,Quartier de la Monnaie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3824,4086,The Green Goose,19 Rue des Boulets,48.85035379999999,2.3905532000000003,16,18,1,Cheapest beer,6.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Green Goose, 19, Rue des Boulets, Quartier Sainte-Marguerite, Paris, Île-de-France, France métropolitaine, 75011, France",19,Rue des Boulets,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier Sainte-Marguerite,,,,,,,,,,,,,The Green Goose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3825,4087,The Green Linnet,"8 Avenue Victoria, 75004 Paris, France",48.8573542,2.3496122,15,19,3,Cheapest beer,6.0,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8, Avenue Victoria, Beaubourg, Quartier Saint-Merri, Paris, Île-de-France, France métropolitaine, 75004, France",8,Avenue Victoria,Beaubourg,,Paris,Paris,Paris,Île-de-France,France,75004,fr,Quartier Saint-Merri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3826,4088,The Green Sheep,"6 Rue Bon Secours, 44000 Nantes, France",47.213569799999995,-1.5536371999999998,0,0,3,Licher Pilsner,4.0,,50,Grolsch,5.0,,50.0,St Stefanus,7.0,,50.0,Paix Dieu,10 ,,50,,,,,,,,,,,,,,,,,"6, Rue Bon Secours, Gloriette - Feydeau, Centre Ville, Nantes, Loire-Atlantique, Pays de la Loire, France métropolitaine, 44000, France",6,,Gloriette - Feydeau,,Nantes,Nantes,Loire-Atlantique,Pays de la Loire,France,44000,fr,Centre Ville,,,,,,,Rue Bon Secours,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3827,4089,The Half Moon,"Mile End Rd, London E1 4AA, UK",51.5220082,-0.0454462,0,0,0,Cheapest beer,2.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"112, White Horse Lane, Globe Town, Stepney, London Borough of Tower Hamlets, London, Greater London, England, E1 4LR, United Kingdom",112,White Horse Lane,Globe Town,,London Borough of Tower Hamlets,,,England,United Kingdom,E1 4LR,gb,Stepney,,,,,Greater London,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3828,4090,The Harp,"118 Boulevard de Clichy, 75018 Paris, France",48.8845778,2.330291,17,20,2,Cheapest beer,6.0,5.0,50,Guinness,7.5,6.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,"The Harp Bar, 118, Boulevard de Clichy, Quartier des Grandes-Carrières, Paris, Île-de-France, France métropolitaine, 75018, France",118,Boulevard de Clichy,,,Paris,Paris,Paris,Île-de-France,France,75018,fr,Quartier des Grandes-Carrières,,,,,,,,The Harp Bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3829,4091,The Hide Out,"22 Rue du Pot de Fer, 75005 Paris, France",48.842929999999996,2.34832,15,1,14,Saint Omer,5.5,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Hide Out, 22, Rue du Pot de Fer, Paris 5e Arrondissement, Paris, Île-de-France, France métropolitaine, 75005, France",22,Rue du Pot de Fer,,,Paris,Paris,Paris,Île-de-France,France,75005,fr,Paris 5e Arrondissement,,,,,,,,The Hide Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3830,4092,The Hideout,"33 Rue de la Gaité, 75014 Paris, France",48.839199900000004,2.3232721,16,21,15,Amstel,5.0,4.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33, Rue de la Gaîté, Quartier du Montparnasse, Paris 14e Arrondissement, Paris, Île-de-France, France métropolitaine, 75014, France",33,Rue de la Gaîté,,Paris 14e Arrondissement,Paris,Paris,Paris,Île-de-France,France,75014,fr,Quartier du Montparnasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3831,4093,The Hoppy Loft,"62 Rue St Leu, 80000 Amiens, France",49.8987425,2.3008031000000004,0,0,1,Cheapest beer,4.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Box'thai, 62, Rue Saint-Leu, Petit Chemin de Saint-Fuscien, Amiens, Somme, Hauts-de-France, France métropolitaine, 80000, France",62,Rue Saint-Leu,,,Amiens,Amiens,Somme,Hauts-de-France,France,80000,fr,,,,,,,,,,Petit Chemin de Saint-Fuscien,,,,,,Box'thai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3832,4095,The Irish Pub,"13 Rue Vauban, 67000 Strasbourg, France",48.5808991,7.771738,0,0,2,Cheapest beer,3.5,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Pizza Marc'ol, Rue Vauban, Esplanade, Strasbourg, Bas-Rhin, Grand Est, France métropolitaine, 67000, France",,Rue Vauban,,,Strasbourg,Strasbourg,Bas-Rhin,Grand Est,France,67000,fr,Esplanade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizza Marc'ol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3833,4096,The Irish Pub,"837 7th Ave, New York, NY 10019, États-Unis",40.7633512,-73.98137059999999,0,0,0,Cheapest beer,5.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"The Irish Pub, 837, 7th Avenue, Manhattan, Theater District, Manhattan Community Board 5, New York, New York County, New York, 10019, United States of America",837,7th Avenue,,,Manhattan Community Board 5,,New York County,New York,United States of America,10019,us,Manhattan,,,,,,,,,,,,,The Irish Pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3834,4097,The Irish Pub Trier,"Böhmerstraße 10, 54290 Trier, Deutschland",49.756643100000005,6.637942,0,0,2,Cheapest beer,3.9,,50,Kilkenny,4.8,,50.0,Guinness,5.0,,50.0,,,,,,,,,,,,,,,,,,,,,"Irish Pub, 10, Böhmerstraße, Altstadt, Mitte-Gartenfeld, Trier, Rheinland-Pfalz, 54290, Deutschland",10,Böhmerstraße,,Mitte-Gartenfeld,Trier,,Trier,Rheinland-Pfalz,Deutschland,54290,de,Altstadt,,,,,,,,,,,,,Irish Pub,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3835,4098,The Joseph Bramah,"15 Market Hill, Barnsley S70 2PX, UK",53.553289899999996,-1.4815805,0,0,0,Cheapest beer,2.0,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gallery, The Arcade, Oakwell, Worsbrough, Barnsley, Yorkshire and the Humber, England, S70 2QE, United Kingdom",,,Oakwell,,,,,England,United Kingdom,S70 2QE,gb,Worsbrough,,The Arcade,,Barnsley,Yorkshire and the Humber,,,,,,,,,,,,,,,,,,Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3836,4099,The Kerry,"38 Rue de la Verrerie, 13100 Aix-en-Provence, France",43.529988700000004,5.4470121,17,19,2,Cheapest beer,5.0,3.0,50,Delirium Red,6.5,4.0,50.0,Cuvée des Trolls,6.5,4.0,50.0,La Chouffe,6.5 ,4 ,50,Maredsous Triple,7 ,,50,Chouffe Cherry,6.5 ,4 ,50,Licorne Black,6.5 ,4 ,50,TBD,TBD,TBD,TBD,"Forum des Cardeurs, Beisson, Saint-Eutrope, Aix-en-Provence, Provence-Alpes-Côte d'Azur, France métropolitaine, 13626, France",,,Beisson,,Aix-en-Provence,Aix-en-Provence,,Provence-Alpes-Côte d'Azur,France,13626,fr,Saint-Eutrope,,,,,,,Forum des Cardeurs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3837,4100,The King's Tavern,"24 Place Émile Zola, 21000 Dijon, France",47.318746000000004,5.035472400000001,16,19,0,Cheapest beer,5.9,4.9,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"24, Place Émile Zola, Faubourg Raines, Centre-Ville, Dijon, Côte-d'Or, Bourgogne-Franche-Comté, France métropolitaine, 21000, France",24,,Faubourg Raines,,Dijon,Dijon,Côte-d'Or,Bourgogne-Franche-Comté,France,21000,fr,Centre-Ville,,,,,,,Place Émile Zola,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3838,4101,The Kop,"123 Boulevard Ney, 75018 Paris, France",48.8975349,2.3332699,1530,20,3,Cheapest beer,4.0,4.0,50,Grimbergen Blonde,6.0,5.0,50.0,Carlsberg,6.0,5.0,50.0,Bar & Beer IPA,6 ,5 ,50,Kronenbourg,5 ,4 ,50,,,,,,,,,,,,,"123, Boulevard Ney, Quartier des Grandes-Carrières, Paris, Île-de-France, France métropolitaine, 75018, France",123,Boulevard Ney,,,Paris,Paris,Paris,Île-de-France,France,75018,fr,Quartier des Grandes-Carrières,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3839,4102,The Lab,"7 Rue Saint-Sabin, 75011 Paris, France",48.8548954,2.3717284,17,20,1,Cheapest beer,8.0,5.0,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7, Rue Saint-Sabin, Quartier de la Roquette, Paris, Île-de-France, France métropolitaine, 75011, France",7,Rue Saint-Sabin,,,Paris,Paris,Paris,Île-de-France,France,75011,fr,Quartier de la Roquette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3840,4103,The Labo,"37 Rue des Lombards, 75001 Paris, France",48.8597357,2.3476818,14,22,12,Cheapest beer,7.0,3.6,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"37, Rue des Lombards, Quartier des Halles, Quartier Les Halles, Paris, Île-de-France, France métropolitaine, 75001, France",37,,Quartier des Halles,,Paris,Paris,Paris,Île-de-France,France,75001,fr,Quartier Les Halles,,,,,,,Rue des Lombards,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
