name;address;HH_start;HH_end;confidence_index;beers
Le Select;204 Rue Saint-Denis, 75002 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '7 €', 'volume': '50'}, 'Corona': {'nHHprice': '5 €', 'volume': '35'}, 'Desperados': {'nHHprice': '5 €', 'volume': '35'}}
Le Select;204 Rue Saint-Denis, 75002 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '7 €', 'volume': '50'}, 'Corona': {'nHHprice': '5 €', 'volume': '35'}, 'Desperados': {'nHHprice': '5 €', 'volume': '35'}}
Le Senioritas;100 Rue Anatole France, 76600 Le Havre, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.2 €', 'volume': '50'}}
Le Sens Unique;126 Rue du Chemin Vert, 75011 Paris, France;16;1;2;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Le Seventees;42 Port Saint-Étienne, 31000 Toulouse, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Le Sextius Bar;13 Cours Sextius, 13100 Aix-en-Provence, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.8 €', 'volume': '50'}}
Le Shaft;14 Rue des Petites Écuries, 44000 Nantes, France;0;0;8;{'Cheapest beer': {'nHHprice': '3 €', 'volume': '50'}}
Le Shamrock;1 Rue des Grains, 68200 Mulhouse, France;0;0;1;"{'Affligem': {'nHHprice': '6.2 €', 'volume': '50'}, 'Edelweiss Blanche': {'nHHprice': '6.2 €', 'volume': '50'}, 'Fischer Tradition': {'nHHprice': '6.2 €', 'volume': '50'}, 'Mort Subite Blanche': {'nHHprice': '6.2 €', 'volume': '50'}, ""Murphy's Stout"": {'nHHprice': '6.2 €', 'volume': '50'}, 'Faro Lindemans': {'nHHprice': '6.2 €', 'volume': '50'}, 'Heineken': {'nHHprice': '4.5 €', 'volume': '33'}, 'others': 'TBD'}"
Le Sham’s;25 Rue Saint-Jean le Vieux, 84000 Avignon, France;0;0;0;{'Saint Omer': {'nHHprice': '5 €', 'volume': '50'}, 'Belzebuth 13°': {'nHHprice': '6.5 €', 'volume': '50'}, 'Kriek cerise': {'nHHprice': '6.5 €', 'volume': '50'}, 'Black licorne': {'nHHprice': '6.5 €', 'volume': '50'}, 'Triple secret blonde': {'nHHprice': '6.5 €', 'volume': '50'}, 'Triple secret ambrée': {'nHHprice': '6.5 €', 'volume': '50'}, 'Heineken': {'nHHprice': '4 €', 'volume': '33'}, 'others': 'TBD'}
Le Sherlock Holmes;16 Rue de la Cordonnerie, 22100 Dinan, France;0;0;0;{'Amstel': {'nHHprice': '5 €', 'volume': '50'}}
Le Sherwood;40 Rue Masséna, 59800 Lille, France;0;0;0;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Le Siam;12 Boulevard de Sébastopol, 75001 Paris, France;0;0;2;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}}
Le Size;16 Rue de Lappe, 75011 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}}
Le Smoke;29 Rue Delambre, 75014 Paris, France;1330;19;11;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Le Social;Rond-Point Laurent Schwartz, 78310 Maurepas, France;0;0;0;"{'La Chouffe': {'HHprice': '5 €', 'volume': '50'}, ""O'Clock Jet Lag"": {'HHprice': '5 €', 'volume': '50'}}"
Le Socrate;46 Rue Ganterie, 76000 Rouen, France;17;20;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '5.3 €', 'volume': '50'}, 'Triple Karmeliet': {'volume': '50'}, 'Mort Subite Blanche': {'volume': '50'}, 'Kwak': {'volume': '50'}, 'Leffe Blonde': {'volume': '50'}}
Le Sof's Bar;43 Rue Saint-Sauveur, 75002 Paris, France;17;19;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '6 €', 'volume': '50'}}
Le Solerey Brewpub;81 Avenue des Alpages, 74310 Les Houches, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Solferino;156 Rue Solférino, 59800 Lille, France;17;20;7;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '4 €', 'volume': '50'}, 'Moes': {'nHHprice': '4 €', 'volume': '50'}, 'Rince-Cochon': {'nHHprice': '4.5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '4.5 €', 'volume': '50'}, 'Cuvée des Trolls': {'HHprice': '4.5 €', 'volume': '50'}}
Le Son Du Cor;221 Rue Eau de Robec, 76000 Rouen, France;0;0;1;{'Carlsberg': {'nHHprice': '5.5 €', 'volume': '50'}, 'Grimbergen Blonde': {'nHHprice': '6.8 €', 'volume': '50'}}
Le Sonart;55 Rue Jean-Baptiste Pigalle, 75009 Paris, France;0;0;2;{'Cheapest beer': {'HHprice': '4 €', 'volume': '50'}}
Le Spi;47 Chaussée John Kennedy, 76600 Le Havre, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.8 €', 'volume': '50'}}
Le Spot;277 boulevard Henri Clews, Port de Mandelieu la Napoule, 06210 Mandelieu-la-Napoule, France;15;18;1;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '7.5 €', 'volume': '50'}}
Le Square;31 Rue Saint-Dominique, 75007 Paris, France;0;0;8;{'Cheapest beer': {'nHHprice': '10 €', 'volume': '50'}}
Le Square;19 Avenue de la Libération, 42000 Saint-Étienne, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Square Gardette;24 Rue Saint-Ambroise, 75011 Paris, France;0;0;0;{'blonde ': {'nHHprice': '6 €', 'volume': '50'}, 'Demory Intrépide IPA': {'nHHprice': '8 €', 'volume': '50'}, 'saison dupont': {'nHHprice': '8 €', 'volume': '50'}}
Le St-Trop;1870 Avenue de la Méditerranée, 34450 Vias, France;0;0;1;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Stadium;6 Place Saint-Michel, 56330 Pluvigner, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.8 €', 'volume': '50'}}
Le Styx;126 Rue Oberkampf, 75011 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Le Subway;2 Rue Lakanal, 38000 Grenoble, France;16;20;2;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '3.7 €', 'volume': '50'}}
Le Sulky;36 Rue du Jeu des Enfants, 67000 Strasbourg, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.8 €', 'volume': '50'}}
Le Sully;13 Rue du Faubourg Saint-Denis, 75010 Paris, France;0;0;14;{'Meteor': {'nHHprice': '3.5 €', 'volume': '50'}, 'Pelforth': {'nHHprice': '5 €', 'volume': '50'}, 'La Chouffe': {'nHHprice': '6.5 €', 'volume': '50'}, 'Leffe Blonde': {'nHHprice': '6 €', 'volume': '50'}}
Le Sunside;60 Rue des Lombards, 75001 Paris, France;15;1930;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6 €', 'volume': '50'}}
Le Supercoin;3 Rue Baudelique, 75018 Paris, France;16;19;11;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '4 €', 'volume': '50'}}
Le Sur Mesure;15 Rue Beauregard, 44000 Nantes, France;0;0;2;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}, 'Triple Karmeliet': {'nHHprice': '5 €', 'volume': '50'}}
Le Sur Mesure Rennes;18 Rue de Robien, 35000 Rennes, France;0;0;3;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}, 'Kasteel Rouge': {'nHHprice': '6 €', 'volume': '50'}, 'Blanche de Namur': {'nHHprice': '4.5 €', 'volume': '50'}, 'Carolus Triple': {'nHHprice': '5 €', 'volume': '50'}, 'Gulden Draak': {'nHHprice': '6.8 €', 'volume': '50'}, 'moinette ambrée': {'nHHprice': '6.8 €', 'volume': '50'}}
Le Sur Mesures;17 Place du Palais, 33000 Bordeaux, France;0;0;3;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}, 'Tête de mort (8%)': {'nHHprice': '5 €', 'volume': '50'}}
Le Swallow;31 Rue de la Guisane, 05240 La Salle-les-Alpes, França;0;0;0;{'Jupiler': {'nHHprice': '5 €', 'volume': '50'}}
Le Sweeney Todd’S;2 Cours d'Alsace-et-Lorraine, 33000 Bordeaux, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Syllon;75 Boulevard du Général Leclerc, 92110 Clichy, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Sympathique;88 Boulevard Saint-Marcel, 75005 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Le Sâotico;96 Rue de Richelieu, 75002 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Le Sèvres;34 Avenue Jean Jaurès, 92140 Clamart, France;17;19;0;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6.6 €', 'volume': '50'}}
Le Sémaphore;32 Rue de Londres;17;20;19;{'Stella Artois': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '5 €', 'nHHprice': '6.5 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}}
Le saphir;11 Rue Gambetta, 22110 Rostrenen, France;0;0;0;{'Heineken': {'nHHprice': '5 €', 'volume': '50'}, 'Affligem': {'nHHprice': '6 €', 'volume': '50'}}
Le social Bar;25 Rue Villiot, 75012 Paris, France;0;0;5;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
S'Bier Eck;9 Place de l'Étoile, 67210 Obernai, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.7 €', 'volume': '50'}}
S-huset;Anker Engelunds Vej 1, 2800 Kongens Lyngby, Denmark;0;0;0;{'Cheapest beer': {'nHHprice': '2 €', 'volume': '50'}, 'Tuborg': {'nHHprice': '2 €', 'volume': '33'}}
Sacré;142 Rue Montmartre, 75002 Paris, France;17;20;1;{'Heineken': {'HHprice': '5 €', 'nHHprice': '7 €', 'volume': '50'}, 'Lagunitas IPA': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Mort Subite Blanche': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Ciney Blonde': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Sahori Sushi;65 Rue Jules Guesde, 92240 Malakoff, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}}
Saint Andrew's;11 Place du Stivel, 29000 Quimper, France;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Saint George Café;37 Rue Saint-Georges, 35000 Rennes, France;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Saint Georges;Rue Condorcet, 75009 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '4.6 €', 'volume': '50'}}
Saint Germain;9 Place Saint-Germain, 35000 Rennes, France;0;0;0;{'Coq Hardi': {'nHHprice': '4.5 €', 'volume': '50'}}
Saint James;19 Rue Saint-Jean, 69005 Lyon, France;16;20;3;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '4.8 €', 'volume': '50'}}
Saint James;23 Avenue de Paris, 71100 Chalon-sur-Saône, France;0;0;0;{'Cheapest beer': {'nHHprice': '8 €', 'volume': '50'}}
Saint Just;Rue Camille Douls, 12000 Rodez, France;0;0;1;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Saint honoré;10 Route de Paris, 94440 Santeny, France;0;0;2;{'Cheapest beer': {'nHHprice': '4 €', 'volume': '50'}}
Salsero;9 Rue du Petit Pont, 75005 Paris, França;16;21;3;{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '7 €', 'volume': '50'}}
Sam Ryans;50 Itaewon-ro 27ga-gil, Yongsan-gu, Seoul, South Korea;0;0;0;{'Cheapest beer': {'nHHprice': '3 €', 'volume': '50'}}
Sam Sam Café;34 Rue Général de Gaulle, 10000 Troyes, France;0;0;4;{'Saint Martin blonde': {'nHHprice': '4.8 €', 'volume': '50'}, 'Saint Martin ambrée': {'nHHprice': '5.8 €', 'volume': '50'}, 'Kasteel Rouge': {'nHHprice': '5.2 €', 'volume': '50'}, 'Delirium Tremens': {'nHHprice': '5 €', 'volume': '33'}, 'Kasteel Brune': {'nHHprice': '5 €', 'volume': '33'}, 'Faro Lindemans': {'nHHprice': '5 €', 'volume': '33'}, 'Guinness': {'nHHprice': '5 €', 'volume': '33'}, 'others': 'TBD'}
San Luis;20 Avenue Claude Vellefaux, 75010 Paris, France;16;20;1;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Sand Jess;157 Boulevard Gabriel Péri, 92240 Malakoff, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Sant Antoni Glorios;Carrer de Manso, 42, 08015 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '4.4 €', 'volume': '50'}}
Santa Ana;Plaza de Sta. Ana, 10, 28012 Madrid, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '5.45 €', 'volume': '50'}}
Santa Madrona;Plaça de Santa Madrona, 3, 08004 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '3 €', 'volume': '50'}}
Sarah Bernhardt;2 Place du Châtelet, 75004 Paris, France;0;0;0;{'Grimbergen Blanche': {'nHHprice': '9.3 €', 'volume': '50'}}
Satellite;Avenue Piccard, 1015 Lausanne, Suisse;0;0;3;{'Gurten': {'nHHprice': '4.5 €', 'volume': '50'}, 'Cuvée des Trolls': {'nHHprice': '6 €', 'volume': '50'}, 'Leffe Blonde': {'nHHprice': '6 €', 'volume': '50'}, 'Guinness': {'nHHprice': '6 €', 'volume': '50'}, 'Wittkop': {'nHHprice': '6 €', 'volume': '50'}, 'Lupulus': {'nHHprice': '6 €', 'volume': '50'}}
Satellite sports Café;Leidseplein 11, 1017 PS Amsterdam, Pays-Bas;0;0;0;{'Heineken': {'nHHprice': '4 €', 'volume': '50'}}
Savannah Coffee;5 Rue de Turenne, 75004 Paris, France;1730;19;2;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Schilling;Carrer de Ferran, 23, 08002 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Scie Rose;Rue Saint-Nicolas, 17000 La Rochelle, France;17;19;1;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '5 €', 'volume': '50'}}
Scoot Bar;Rohero, Bujumbura, Burundi;0;0;1;{'Cheapest beer': {'nHHprice': '0.7 €', 'volume': '50'}}
Scotland Fire;168 Rue Solférino, 59800 Lille, France;15;20;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Scott’s Pub;4 Bisserweg, 1238 Lëtzebuerg, Luxembourg;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Segafredo Zanetti;Passeig del Mare Nostrum, 19, 08039 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Seguin Sound;1 Parvis de, Cours de l'Île Seguin, 92100 Boulogne-Billancourt, France;16;19;0;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '6.8 €', 'volume': '50'}}
Select;36 Rue Mathurin Régnier, 75015 Paris, France;0;0;0;{'Cheapest beer': {'nHHprice': '8.4 €', 'volume': '50'}}
Senequier;29 Quai Jean Jaurès, 83990 Saint-Tropez, France;0;0;2;{'Heineken': {'nHHprice': '19 €', 'volume': '50'}}
Sette Bis;59 Boulevard des Brotteaux, 69006 Lyon, France;0;0;0;{'Jupiler': {'nHHprice': '3.2 €', 'volume': '25'}}
Shaka Pop... Un Monde à Bar;9 Rue de l'Hôtel de Ville, 44000 Nantes, France;0;0;0;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Shamrock Kfé;225 Rue de Paris, 91120 Palaiseau, France;0;0;2;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Shanon Pub;23 Rue Bréa, 75006 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '4.5 €', 'volume': '50'}}
Sharkey’s;10365 Royal Palm Blvd, Coral Springs, FL 33065, USA;16;18;0;{'Cheapest beer': {'HHprice': '2 €', 'nHHprice': '3 €', 'volume': '50'}}
Shelter;19 Rue du Grand Marché, 37000 Tours, France;17;19;2;{'Cheapest beer': {'HHprice': '3 €', 'nHHprice': '5 €', 'volume': '50'}}
Shelter'S Pub;3 Rue de Lappe, 75011 Paris-11E-Arrondissement, France;16;20;6;"{'Cheapest beer': {'HHprice': '3.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Tongerlo': {'HHprice': '5 €', 'volume': '50'}, 'Primus': {'HHprice': '5 €', 'volume': '50'}, 'Guinness': {'HHprice': '5 €', 'volume': '50'}, ""Murphy's Red"": {'HHprice': '5 €', 'volume': '50'}}"
Sherlock;16 Rue Judaïque, 33000 Bordeaux, France;0;0;3;{'Cheapest beer': {'nHHprice': '7.1 €', 'volume': '50'}}
Sherlock Holmes Pub;112 St NW, Edmonton, AB, Canada;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Shooter's Bar;25 Rue Masséna, 59800 Lille, France;0;0;1;{'Bière de Shooter': {'nHHprice': '3.5 €', 'volume': '50'}}
Shop And Biere Sacobri;19 Place de la République, 51000 Châlons-en-Champagne, France;0;0;0;{'Cheapest beer': {'nHHprice': '6.6 €', 'volume': '50'}, 'Triple Karmeliet': {'nHHprice': '8 €', 'volume': '50'}, 'Kwak': {'nHHprice': '7.7 €', 'volume': '50'}}
Shywawa Pub;7 Rue du Petit Pont, 75005 Paris, France;15;21;5;{'Cheapest beer': {'HHprice': '3.9 €', 'nHHprice': '6.6 €', 'volume': '50'}}
Silberfisch;Oranienburger Str. 37, 10117 Berlin, Allemagne;0;0;1;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
Silkstone Inn;Wellington St, Barnsley S70, UK;0;0;1;{'Cheapest beer': {'nHHprice': '2 €', 'volume': '50'}}
Silver Penny;12a Abbey Street Lower, North City, Dublin 1, Co. Dublin, D01 AY67, Irlande;0;0;0;{'Cheapest beer': {'nHHprice': '3.25 €', 'volume': '50'}}
Simeone Dell Arte Cafe;Place Camille Jullian, 33000 Bordeaux, France;0;0;2;{'1664': {'HHprice': '4.1 €', 'volume': '50'}, 'Grimbergen Blonde': {'HHprice': '4.1 €', 'volume': '50'}}
Simon The Tanner;231 Long Ln, London SE1 4PR, Royaume-Uni;0;0;0;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Since 42;52 Rue Poullain Duparc, 35000 Rennes, France;0;0;1;{'Cheapest beer': {'nHHprice': '4.5 €', 'volume': '50'}}
Sincopa;Carrer d'Avinyó, 35, 08002 Barcelona, Espagne;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Sio;Boulevard Du Mono, Lome, Togo;0;0;0;{'Cheapest beer': {'nHHprice': '6 €', 'volume': '50'}}
Sipra;26 Place Anne Grommerch, 57100 Thionville, France;0;0;0;{'Cheapest beer': {'nHHprice': '5.5 €', 'volume': '50'}, 'Desperados': {'nHHprice': '5.5 €', 'volume': '33'}}
Sister Bella;9 Sniders Ln, Melbourne VIC 3000, Australie;0;0;0;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
Skaterbar;Simon-Dach-Straße 31, 10245 Berlin, Allemagne;0;0;0;{'Cheapest beer': {'nHHprice': '1.5 €', 'volume': '50'}}
Sky Cafe;булевард „Христофор Колумб“ 1, 1540 Sofia, Bulgaria;0;0;0;{'Kamenitza': {'nHHprice': '3.95 €', 'volume': '50'}}
Sly;22 Rue des Lombards, 75004 Paris, France;15;21;3;{'Maes Blonde': {'HHprice': '4 €', 'nHHprice': '7.3 €', 'volume': '50'}}
Smakolyki;Straszewskiego 28, 33-332 Kraków, Polonia;0;0;0;{'Cheapest beer': {'nHHprice': '1.86 €', 'volume': '50'}, 'Litovel': {'volume': '50'}}
Smokehouse BBQ;Bulevardul Ștefan cel Mare și Sfînt 128, Chișinău 2012, Moldova;0;0;0;{'Cheapest beer': {'nHHprice': '1.4 €', 'volume': '50'}, 'Labrewtory Pale Ale': {'nHHprice': '3.1 €', 'volume': '50'}, 'Litra Heffeweissbier': {'nHHprice': '2.6 €', 'volume': '50'}}
Smoking Barrel;5 Pl. Jean Diebold, 31300 Toulouse, France;16;18;1;{'Phénicienne': {'HHprice': '4 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Lagunitas IPA': {'nHHprice': '8 €', 'volume': '50'}, 'Mort Subite': {'nHHprice': '7 €', 'volume': '50'}}
So;93 Rue Montmartre, 75002 Paris, France;0;0;0;{'Cheapest beer': {'HHprice': '5 €', 'volume': '50'}}
So Bière Club;1bis Rue de la Réunion, 92500 Rueil-Malmaison, France;0;0;1;{'Cheapest beer': {'nHHprice': '5 €', 'volume': '50'}}
So'bistro;50 Rue Deguingand, 92300 Levallois-Perret, France;16;20;0;{'Grimbergen Blonde': {'HHprice': '6.7 €', 'nHHprice': '6.7 €', 'volume': '50'}}
Social Square;165 Rue du Temple, 75003 Paris, France;17;19;1;{'Cheapest beer': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Society;89 Rue du Commerce, 37000 Tours, France;0;0;1;{'Cheapest beer': {'nHHprice': '3 €', 'volume': '50'}}
Sofra;Av. de Blasco Ibáñez, 27, 46010 València, Valencia, España;0;0;0;{'Cheapest beer': {'nHHprice': '1.5 €', 'volume': '50'}}
Soggy Bottom;9 Rue de la Résistance, 42000 Saint-Étienne, France;18;19;6;{'Meteor': {'HHprice': '2 €', 'nHHprice': '4 €', 'volume': '50'}, 'Corsendonk Rousse': {'HHprice': '3 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Cuvée des Trolls': {'HHprice': '3 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '3 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Kriek Lindemans': {'HHprice': '3 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'magners': {'HHprice': '3 €', 'nHHprice': '5.5 €', 'volume': '50'}, 'Weihenstephaner Blanche': {'HHprice': '2.5 €', 'nHHprice': '4.5 €', 'volume': '50'}}
Sogoosto;129 Boulevard Diderot, 75012 Paris, France;15;19;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '6.8 €', 'volume': '50'}}
Sol De Nit;Plaça del Sol, 10, 08012 Barcelona, Espagne;0;0;1;{'Cheapest beer': {'nHHprice': '3.5 €', 'volume': '50'}}
Solcorena;Calama 431, San Pedro de Atacama, Región de Antofagasta, Chili;0;0;0;{'Cheapest beer': {'nHHprice': '5.33 €', 'volume': '50'}}
Some Girls;43 Rue de Lappe, 75011 Paris, France;17;21;3;{'Grolsch': {'HHprice': '4.5 €', 'nHHprice': '6 €', 'volume': '50'}, 'Grolsch Blanche': {'HHprice': '5.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'Delirium Tremens': {'HHprice': '5.5 €', 'nHHprice': '7.5 €', 'volume': '50'}, 'yakima red': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Brewdog Punk IPA': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}, 'Guinness': {'HHprice': '6 €', 'nHHprice': '8 €', 'volume': '50'}}
Sophomore;4 Rue Gambey, 75011 Paris, France;17;19;1;{'Cheapest beer': {'HHprice': '4.5 €', 'nHHprice': '5.5 €', 'volume': '50'}}
Sosta Bar;64 Avenue du Ctre, 78180 Montigny-le-Bretonneux, France;16;19;3;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5.8 €', 'volume': '50'}, 'La Chouffe': {'HHprice': '6 €', 'nHHprice': '8.8 €', 'volume': '50'}, 'Affligem': {'HHprice': '5 €', 'nHHprice': '7.8 €', 'volume': '50'}, 'Desperados': {'HHprice': '5 €', 'nHHprice': '7.8 €', 'volume': '50'}}
Soul Kitchen;83 Rue du Cardinal Lemoine, 75005 Paris, Francia;14;23;1;{'Stella Artois': {'HHprice': '3.5 €', 'nHHprice': '5 €', 'volume': '50'}, 'Triple Karmeliet': {'HHprice': '7 €', 'nHHprice': '8 €', 'volume': '50'}, 'Hoegaarden Wit-Blanche': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}, 'Leffe Blonde': {'HHprice': '6.5 €', 'nHHprice': '8 €', 'volume': '50'}}
Source Infinie;18 Rue d'Abbeville, 75010 Paris, France;16;19;2;{'Cheapest beer': {'HHprice': '5 €', 'nHHprice': '8 €', 'volume': '50'}, '1664': {'HHprice': '5 €', 'volume': '50'}, '1664 Blanche': {'HHprice': '5 €', 'volume': '50'}, 'Grimbergen Ambrée': {'HHprice': '5 €', 'volume': '50'}, 'Brooklyn East IPA': {'HHprice': '5 €', 'volume': '50'}}
Sous Les Platanes;10 Place du Lieutenant Morel, 69001 Lyon, France;17;24;0;{'Cheapest beer': {'HHprice': '4 €', 'nHHprice': '5 €', 'volume': '50'}}
Southsider;3-7 W Richmond St, Edinburgh EH8 9EF, Royaume-Uni;0;0;0;"{""Tennent's"": {'nHHprice': '3 €', 'volume': '50'}}"
Soviet Suprem;48 Rue St Leu, 80000 Amiens, France;17;19;1;"{'Cheapest beer': {'HHprice': '3.7 €', 'nHHprice': '6.7 €', 'volume': '50'}, 'Ciney Blonde': {'HHprice': '3.7 €', 'volume': '50'}, 'Mort Subite Blanche': {'HHprice': '3.7 €', 'volume': '50'}, ""Murphy's Red"": {'HHprice': '3.7 €', 'volume': '50'}}"
Sowiso / Ocean;Pontstraße 164, 52062 Aachen, Allemagne;0;0;2;{'Erdinger Hefeweizen': {'nHHprice': '3.3 €', 'volume': '50'}, 'Aventinus TAP 6': {'nHHprice': '3.8 €', 'volume': '50'}}
